0,0.71887,0.65732,0.60026,0.81311,0.57031,0.81545,0.40587,0.64842,0.34169,0.71887,0,1,0.48211,0.44951,0.54632,0.65495,0.57781,0.54848,0.74622,0.65732,1,0,0.66832,0.74929,0.69267,0.56459,0.46159,0.65845,0.758,0.60026,0.48211,0.66832,0,0.35087,0.12343,0.48211,0.26434,0.60548,0.78964,0.81311,0.44951,0.74929,0.35087,0,0.47331,0.26843,0.46082,0.4664,0.87176,0.57031,0.54632,0.69267,0.12343,0.47331,0,0.59322,0.29185,0.69724,0.80656,0.81545,0.65495,0.56459,0.48211,0.26843,0.59322,0,0.45837,0.39204,0.83809,0.40587,0.57781,0.46159,0.26434,0.46082,0.29185,0.45837,0,0.48434,0.5833,0.64842,0.54848,0.65845,0.60548,0.4664,0.69724,0.39204,0.48434,0,0.53064,0.34169,0.74622,0.758,0.78964,0.87176,0.80656,0.83809,0.5833,0.53064,0
0,1,0.6757,0.87812,0.47584,0.60544,0.45944,0.39409,0.78806,0.13232,1,0,0.58979,0.79692,0.79692,0.49561,0.70159,0.75334,0.21546,0.882,0.6757,0.58979,0,0.86897,0.6281,0.61473,0.59492,0.66739,0.4762,0.54759,0.87812,0.79692,0.86897,0,0.41189,0.6552,0.43823,0.54926,0.68535,0.81125,0.47584,0.79692,0.6281,0.41189,0,0.50066,0.13628,0.2593,0.60776,0.4112,0.60544,0.49561,0.61473,0.6552,0.50066,0,0.36557,0.32168,0.30476,0.52436,0.45944,0.70159,0.59492,0.43823,0.13628,0.36557,0,0.15588,0.50291,0.38391,0.39409,0.75334,0.66739,0.54926,0.2593,0.32168,0.15588,0,0.54581,0.34729,0.78806,0.21546,0.4762,0.68535,0.60776,0.30476,0.50291,0.54581,0,0.67256,0.13232,0.882,0.54759,0.81125,0.4112,0.52436,0.38391,0.34729,0.67256,0
0,0.99266,0.42043,1,0.60905,0.75237,0.85329,0.4187,0.55613,0.082641,0.99266,0,0.78548,0.22946,0.7157,0.24381,0.28325,0.85884,0.64439,0.91901,0.42043,0.78548,0,0.88116,0.76677,0.56371,0.77256,0.67529,0.17848,0.40632,1,0.22946,0.88116,0,0.59063,0.3251,0.18532,0.77254,0.77253,0.91967,0.60905,0.7157,0.76677,0.59063,0,0.55696,0.45613,0.22895,0.77256,0.53212,0.75237,0.24381,0.56371,0.3251,0.55696,0,0.25989,0.6547,0.44748,0.6797,0.85329,0.28325,0.77256,0.18532,0.45613,0.25989,0,0.63218,0.67531,0.77269,0.4187,0.85884,0.67529,0.77254,0.22895,0.6547,0.63218,0,0.73279,0.35282,0.55613,0.64439,0.17848,0.77253,0.77256,0.44748,0.67531,0.73279,0,0.52388,0.082641,0.91901,0.40632,0.91967,0.53212,0.6797,0.77269,0.35282,0.52388,0
0,0.57173,0.52211,0.44334,0.62217,0.52068,0.58858,1,0.71932,0.62196,0.57173,0,0.79872,0.5806,0.72638,0.43679,0.98711,0.88686,0.96658,0.72638,0.52211,0.79872,0,0.57526,0.66889,0.72214,0.53127,0.772,0.29406,0.75985,0.44334,0.5806,0.57526,0,0.49356,0.21984,0.73346,0.95347,0.84769,0.95335,0.62217,0.72638,0.66889,0.49356,0,0.52326,0.52697,0.68142,0.81511,0.84745,0.52068,0.43679,0.72214,0.21984,0.52326,0,0.86434,0.94717,0.97132,0.95326,0.58858,0.98711,0.53127,0.73346,0.52697,0.86434,0,0.84059,0.562,0.72638,1,0.88686,0.772,0.95347,0.68142,0.94717,0.84059,0,0.71941,0.84745,0.71932,0.96658,0.29406,0.84769,0.81511,0.97132,0.562,0.71941,0,0.71781,0.62196,0.72638,0.75985,0.95335,0.84745,0.95326,0.72638,0.84745,0.71781,0
0,0.45855,0.21866,0.54593,0.36256,0.87463,0.49836,0.83398,0.36454,0.15492,0.45855,0,0.47148,0.32641,0.39122,0.5961,0.32027,0.79873,0.5439,0.52228,0.21866,0.47148,0,0.57422,0.50036,0.7594,0.52228,0.67197,0.16876,0.27023,0.54593,0.32641,0.57422,0,0.59636,0.7254,0.070043,1,0.61218,0.5289,0.36256,0.39122,0.50036,0.59636,0,0.92505,0.56857,0.95331,0.65211,0.45114,0.87463,0.5961,0.7594,0.7254,0.92505,0,0.74096,0.52337,0.68973,0.95329,0.49836,0.32027,0.52228,0.070043,0.56857,0.74096,0,0.98231,0.56659,0.47148,0.83398,0.79873,0.67197,1,0.95331,0.52337,0.98231,0,0.58998,0.93529,0.36454,0.5439,0.16876,0.61218,0.65211,0.68973,0.56659,0.58998,0,0.39699,0.15492,0.52228,0.27023,0.5289,0.45114,0.95329,0.47148,0.93529,0.39699,0
0,0.77246,0.47959,0.80857,0.40466,0.57527,0.53961,0.58542,0.58761,0.21006,0.77246,0,0.72267,0.30025,0.64739,0.47959,0.4716,0.83523,0.49892,0.96996,0.47959,0.72267,0,0.84302,0.73025,0.69013,0.79636,0.61641,0.31763,0.56657,0.80857,0.30025,0.84302,0,0.54538,0.31125,0.43712,0.72308,0.59147,1,0.40466,0.64739,0.73025,0.54538,0,0.30194,0.28893,0.52919,0.65245,0.55668,0.57527,0.47959,0.69013,0.31125,0.30194,0,0.37829,0.44637,0.49851,0.74558,0.53961,0.4716,0.79636,0.43712,0.28893,0.37829,0,0.74902,0.67786,0.72308,0.58542,0.83523,0.61641,0.72308,0.52919,0.44637,0.74902,0,0.52824,0.64956,0.58761,0.49892,0.31763,0.59147,0.65245,0.49851,0.67786,0.52824,0,0.7255,0.21006,0.96996,0.56657,1,0.55668,0.74558,0.72308,0.64956,0.7255,0
0,1,0.52272,0.7173,0.40204,0.76559,0.76806,0.52272,0.90308,0.14997,1,0,0.93504,0.46338,0.83284,0.4467,0.55054,0.6204,0.26453,0.86717,0.52272,0.93504,0,0.79892,0.7629,0.58589,0.84471,0.65249,0.74027,0.50789,0.7173,0.46338,0.79892,0,0.44283,0.37105,0.12607,0.58992,0.5547,0.62574,0.40204,0.83284,0.7629,0.44283,0,0.67652,0.47373,0.55804,0.84747,0.37185,0.76559,0.4467,0.58589,0.37105,0.67652,0,0.41186,0.62036,0.37745,0.67444,0.76806,0.55054,0.84471,0.12607,0.47373,0.41186,0,0.70463,0.64971,0.69469,0.52272,0.6204,0.65249,0.58992,0.55804,0.62036,0.70463,0,0.52272,0.37674,0.90308,0.26453,0.74027,0.5547,0.84747,0.37745,0.64971,0.52272,0,0.77085,0.14997,0.86717,0.50789,0.62574,0.37185,0.67444,0.69469,0.37674,0.77085,0
0,0.82386,0.2829,0.47756,0.50488,0.68563,0.63359,0.67569,0.66638,0.57868,0.82386,0,0.67733,0.71089,0.82386,0.71089,0.79508,0.89751,0.24528,0.57619,0.2829,0.67733,0,0.47053,0.5908,0.73085,0.60064,0.79368,0.49864,0.39827,0.47756,0.71089,0.47053,0,0.7379,0.82386,0.86498,1,0.62831,0.64699,0.50488,0.82386,0.5908,0.7379,0,0.88885,0.28553,0.66202,0.7853,0.51468,0.68563,0.71089,0.73085,0.82386,0.88885,0,0.9811,0.4879,0.5775,0.93245,0.63359,0.79508,0.60064,0.86498,0.28553,0.9811,0,0.75816,0.75816,0.39428,0.67569,0.89751,0.79368,1,0.66202,0.4879,0.75816,0,0.80059,0.90239,0.66638,0.24528,0.49864,0.62831,0.7853,0.5775,0.75816,0.80059,0,0.52584,0.57868,0.57619,0.39827,0.64699,0.51468,0.93245,0.39428,0.90239,0.52584,0
0,0.92711,0.63326,0.72325,0.41121,0.51585,0.84087,0.2321,0.56683,0.099293,0.92711,0,0.72538,0.29547,0.69746,0.41865,0.51827,0.79606,0.81118,1,0.63326,0.72538,0,0.56522,0.75366,0.47919,0.87307,0.41972,0.12098,0.64694,0.72325,0.29547,0.56522,0,0.4962,0.22872,0.35452,0.56924,0.63686,0.78012,0.41121,0.69746,0.75366,0.4962,0,0.36594,0.47504,0.43119,0.74655,0.4749,0.51585,0.41865,0.47919,0.22872,0.36594,0,0.47919,0.3848,0.51879,0.58344,0.84087,0.51827,0.87307,0.35452,0.47504,0.47919,0,0.74884,0.9223,0.89135,0.2321,0.79606,0.41972,0.56924,0.43119,0.3848,0.74884,0,0.368,0.25013,0.56683,0.81118,0.12098,0.63686,0.74655,0.51879,0.9223,0.368,0,0.56924,0.099293,1,0.64694,0.78012,0.4749,0.58344,0.89135,0.25013,0.56924,0
0,0.85226,0.58347,0.74586,0.46413,0.79801,0.80471,0.44538,0.62151,0.19803,0.85226,0,0.94087,0.68946,0.8457,0.4786,0.65413,0.91102,1,0.73835,0.58347,0.94087,0,0.95104,0.65414,0.69718,0.98886,0.60696,0.34903,0.44538,0.74586,0.68946,0.95104,0,0.857,0.53649,0.73389,0.67666,0.857,0.75737,0.46413,0.8457,0.65414,0.857,0,0.74271,0.50779,0.3267,0.54024,0.42137,0.79801,0.4786,0.69718,0.53649,0.74271,0,0.63175,0.67173,0.65542,0.67666,0.80471,0.65413,0.98886,0.73389,0.50779,0.63175,0,0.60706,0.84296,0.7538,0.44538,0.91102,0.60696,0.67666,0.3267,0.67173,0.60706,0,0.38591,0.45693,0.62151,1,0.34903,0.857,0.54024,0.65542,0.84296,0.38591,0,0.54025,0.19803,0.73835,0.44538,0.75737,0.42137,0.67666,0.7538,0.45693,0.54025,0
