0,0.72336,0.97541,1,0.95665,0.70405,0.8492,0.88454,0.9473,0.91557
0.72336,0,0.75501,0.80782,0.87539,0.32893,0.58722,0.63857,0.64105,0.63321
0.97541,0.75501,0,0.37657,0.46046,0.70555,0.77323,0.84086,0.86465,0.84567
1,0.80782,0.37657,0,0.39014,0.71355,0.74092,0.80033,0.83474,0.81257
0.95665,0.87539,0.46046,0.39014,0,0.77386,0.83164,0.88887,0.92655,0.89818
0.70405,0.32893,0.70555,0.71355,0.77386,0,0.48062,0.50703,0.56083,0.56044
0.8492,0.58722,0.77323,0.74092,0.83164,0.48062,0,0.23697,0.36271,0.29839
0.88454,0.63857,0.84086,0.80033,0.88887,0.50703,0.23697,0,0.30635,0.29725
0.9473,0.64105,0.86465,0.83474,0.92655,0.56083,0.36271,0.30635,0,0.24665
0.91557,0.63321,0.84567,0.81257,0.89818,0.56044,0.29839,0.29725,0.24665,0
