0,0.91846,0.63079,0.8986,0.51752,0.86099,0.736,0.68061,0.84346,0.41898
0.91846,0,0.78308,0.5424,0.82809,0.67713,0.72356,0.92687,0.54913,0.91893
0.63079,0.78308,0,0.93624,0.84235,0.90697,0.90426,0.88767,0.52097,0.61825
0.8986,0.5424,0.93624,0,0.71021,0.57657,0.53509,0.89027,0.82786,1
0.51752,0.82809,0.84235,0.71021,0,0.74202,0.41727,0.69627,0.87482,0.69349
0.86099,0.67713,0.90697,0.57657,0.74202,0,0.67282,0.62795,0.75639,0.92106
0.736,0.72356,0.90426,0.53509,0.41727,0.67282,0,0.80189,0.84718,0.82617
0.68061,0.92687,0.88767,0.89027,0.69627,0.62795,0.80189,0,0.8555,0.7585
0.84346,0.54913,0.52097,0.82786,0.87482,0.75639,0.84718,0.8555,0,0.78186
0.41898,0.91893,0.61825,1,0.69349,0.92106,0.82617,0.7585,0.78186,0
