1.2903,2.3096,1.5078,1.4431,1.5252,1.4637,1.4704,1.7702,1.4996,1.5317,1.8218,1.3845,1.9311,1.5252,1.6832,1.7916,1.9107,1.3538,1.5495,2.4375,2.0456,1.4674,1.5016,1.4637,1.7916,1.5284,1.5072,2.0623,1.6184,1.3923,1.5636,1.2818,1.7413,1.4704,1.9107,1.5072,1.6816,1.8554,2.1743,1.3875,1.347,1.5573,1.3938,1.7702,1.3538,2.0623,1.8554,1.5786,1.9266,1.6269,1.5482,1.3873,1.5039,1.4996,1.5495,1.6184,2.1743,1.9266,1.5943,1.4821,1.7064,2.3212,1.6838,1.5317,2.4375,1.3923,1.3875,1.6269,1.4821,1.362,1.3337,1.5659,1.2903,1.8218,2.0456,1.5636,1.347,1.5482,1.7064,1.3337,1.6245,1.5546,2.3096,1.3845,1.4674,1.2818,1.5573,1.3873,2.3212,1.5659,1.5546,1.4007
1.0526,1.2602,1.2167,0.96241,1.7427,1.3825,1.0716,1.2048,1.2096,1.0825,1.0466,1.055,1.3371,1.7427,0.96774,1.2,1.0268,1.2444,1.412,1.463,1.6819,2.553,0.87838,1.3825,1.2,1.7069,0.95858,1.0325,1.1378,0.9582,1.2027,2.0417,1.1066,1.0716,1.0268,0.95858,1.2488,1.622,1.676,0.87838,1.055,1.3785,1.1036,1.2048,1.2444,1.0325,1.622,1.0271,0.9559,1.0983,0.97682,0.9914,1.0929,1.2096,1.412,1.1378,1.676,0.9559,0.87547,1.0491,1.0522,0.97682,1.3535,1.0825,1.463,0.9582,0.87838,1.0983,1.0491,1.0688,0.82022,1.56,1.0526,1.0466,1.6819,1.2027,1.055,0.97682,1.0522,0.82022,0.9404,1.0906,1.2602,1.055,2.553,2.0417,1.3785,0.9914,0.97682,1.56,1.0906,1.0239
1.5476,1.1678,2.7645,1.4992,1.1625,1.973,1.1678,2.1312,1.048,1.1039,1.7901,1.1295,1.5968,1.1625,1.6754,1.2619,1.1349,0.88004,1.382,1.7426,2.217,1.4163,1.411,1.973,1.2619,0.90097,2.1027,1.1991,1.4649,1.2513,1.5151,1.5239,1.5556,1.1678,1.1349,2.1027,1.3252,1.0006,1.0949,1.5968,1.352,1.5465,1.0225,2.1312,0.88004,1.1991,1.0006,1.492,1.2361,2.2807,1.298,0.85101,1.6196,1.048,1.382,1.4649,1.0949,1.2361,1.3483,1.3997,1.1102,1.4356,1.2672,1.1039,1.7426,1.2513,1.5968,2.2807,1.3997,1.5388,1.2765,1.5116,1.5476,1.7901,2.217,1.5151,1.352,1.298,1.1102,1.2765,1.0835,1.3153,1.1678,1.1295,1.4163,1.5239,1.5465,0.85101,1.4356,1.5116,1.3153,1.1142
0.70458,0.84114,0.43373,0.74384,0.85527,0.34784,0.76267,1.2279,1.6108,0.58333,0.66114,0.86878,1.4009,0.85527,0.45932,0.64291,0.65752,0.73669,0.90745,0.68107,0.74003,0.88913,0.7957,0.34784,0.64291,0.59277,0.85143,1.0353,0.729,0.8883,0.4947,0.8883,1.0435,0.76267,0.65752,0.85143,0.86205,0.80245,1.4446,1.1426,0.75518,1.0268,0.81359,1.2279,0.73669,1.0353,0.80245,0.32426,0.77057,0.63127,0.68914,0.93059,1.2305,1.6108,0.90745,0.729,1.4446,0.77057,0.45044,0.78846,0.91789,0.93688,0.99732,0.58333,0.68107,0.8883,1.1426,0.63127,0.78846,0.82812,0.70853,0.87213,0.70458,0.66114,0.74003,0.4947,0.75518,0.68914,0.91789,0.70853,1.2723,0.89486,0.84114,0.86878,0.88913,0.8883,1.0268,0.93059,0.93688,0.87213,0.89486,0.53708
1.4139,1.7889,0.98582,0.9647,2.846,1.8258,1.3094,1.5278,1.0966,1.1678,1.7635,1.0378,1.9796,2.846,1.1569,1.1805,0.93059,1.2493,1.3452,1.2048,2.048,1.7468,1.3308,1.8258,1.1805,1.2809,1.3392,1.7565,1.0879,1.7688,1.5392,1.1927,1.4217,1.3094,0.93059,1.3392,1.265,1.2424,2.2905,2.146,1.2238,2.1434,1.3051,1.5278,1.2493,1.7565,1.2424,1.3007,1.2467,1.744,1.7133,1.3159,1.2378,1.0966,1.3452,1.0879,2.2905,1.2467,1.0494,1.3426,1.2653,1.1578,1.2261,1.1678,1.2048,1.7688,2.146,1.744,1.3426,1.2742,1.533,1.5364,1.4139,1.7635,2.048,1.5392,1.2238,1.7133,1.2653,1.533,1.0794,1.3783,1.7889,1.0378,1.7468,1.1927,2.1434,1.3159,1.1578,1.5364,1.3783,1.3702
1.7984,0.89405,2.5173,1.0906,1.5463,0.98544,1.0431,0.8671,1.6639,1.3447,1.7579,1.1282,2.0599,1.5463,0.59001,1.0865,1.1606,2.6342,1.3164,1.1278,2.0999,0.81093,1.1039,0.98544,1.0865,0.50983,1.3129,0.9532,1.1019,1.0028,1.8746,0.9832,1.1622,1.0431,1.1606,1.3129,0.77381,0.96012,1.3143,1.3491,1.2925,1.0214,1.9869,0.8671,2.6342,0.9532,0.96012,0.51581,0.8671,1.1461,1.3865,1.0109,0.66217,1.6639,1.3164,1.1019,1.3143,0.8671,0.63605,1.1455,1.2398,1.2604,1.1619,1.3447,1.1278,1.0028,1.3491,1.1461,1.1455,0.87422,1.7497,1.035,1.7984,1.7579,2.0999,1.8746,1.2925,1.3865,1.2398,1.7497,1.4103,0.60158,0.89405,1.1282,0.81093,0.9832,1.0214,1.0109,1.2604,1.035,0.60158,0.31481
1.1327,1.8037,1.4507,1.4329,1.6771,1.4637,1.2969,1.4947,1.3681,1.1918,1.2596,1.3972,1.3903,1.6771,1.3366,1.298,1.4656,1.5289,1.301,1.5644,1.3376,1.4188,1.3326,1.4637,1.298,1.4446,1.5678,1.3361,1.2444,1.5081,1.4129,1.5827,1.6158,1.2969,1.4656,1.5678,1.0909,2.2119,2.0807,1.2568,1.5541,1.8565,1.0399,1.4947,1.5289,1.3361,2.2119,1.1712,1.4274,1.8257,1.2928,1.1086,1.2812,1.3681,1.301,1.2444,2.0807,1.4274,2.0391,1.1808,1.4709,1.382,1.2669,1.1918,1.5644,1.5081,1.2568,1.8257,1.1808,1.3091,1.5167,1.3032,1.1327,1.2596,1.3376,1.4129,1.5541,1.2928,1.4709,1.5167,1.314,1.2539,1.8037,1.3972,1.4188,1.5827,1.8565,1.1086,1.382,1.3032,1.2539,1.442
1.9327,1.2548,1.5748,1.2063,1.7151,3.7402,1.5972,1.4913,1.994,1.1663,1.5707,1.2536,1.7766,1.7151,1.1066,1.5254,1.8034,1.4289,1.3476,1.2226,1.6202,1.3602,1.4403,3.7402,1.5254,2.329,1.7235,1.6255,2.2544,3.0132,1.6279,1.7368,1.9049,1.5972,1.8034,1.7235,1.1119,1.4365,1.4137,1.0939,1.3223,1.8371,1.7292,1.4913,1.4289,1.6255,1.4365,1.3413,1.132,1.2545,1.3137,1.586,2.0337,1.994,1.3476,2.2544,1.4137,1.132,0.9582,1.6793,1.6349,2.056,1.5252,1.1663,1.2226,3.0132,1.0939,1.2545,1.6793,1.2553,1.559,1.5063,1.9327,1.5707,1.6202,1.6279,1.3223,1.3137,1.6349,1.559,1.5412,1.1314,1.2548,1.2536,1.3602,1.7368,1.8371,1.586,2.056,1.5063,1.1314,1.134
0.40547,0.58667,0.64763,0.60213,0.73525,0.84972,0.62058,2.6923,0.78527,0.38934,0.82986,0.71686,0.24842,0.73525,-0.17793,0.19639,0.3001,0.50199,1.2473,1.3525,0.52117,0.68209,0.4781,0.84972,0.19639,0.97154,0.77887,0.76547,0.65076,0.41608,0.31554,0.80826,0.91108,0.62058,0.3001,0.77887,0.55904,0.88335,0.88666,1.005,0.30675,1.7064,0.66937,2.6923,0.50199,0.76547,0.88335,0.85015,2.131,0.45489,0.90016,0.32426,0.41409,0.78527,1.2473,0.65076,0.88666,2.131,-0.08121,0.62647,0.78116,0.59664,0.7839,0.38934,1.3525,0.41608,1.005,0.45489,0.62647,0.73237,0.79027,0.62219,0.40547,0.82986,0.52117,0.31554,0.30675,0.90016,0.78116,0.79027,0.53239,0.95705,0.58667,0.71686,0.68209,0.80826,1.7064,0.32426,0.59664,0.62219,0.95705,0.61356
0.9888,1.178,1.3553,1.7632,1.1663,1.6851,0.99399,1.0463,1.0406,1.335,0.94934,1.1973,0.93374,1.1663,1.1429,1.7787,1.0214,1.0435,1.203,0.93334,1.1356,0.83811,1.074,1.6851,1.7787,1.0906,1.2,1.3553,1.0382,0.7957,1.0181,1.0006,0.9704,0.99399,1.0214,1.2,1.5724,1.1678,1.3589,0.92426,1.0438,1.0959,1.2358,1.0463,1.0435,1.3553,1.1678,1.298,0.93374,0.99103,1.2914,1.1256,1.0156,1.0406,1.203,1.0382,1.3589,0.93374,1.2488,0.79209,1.263,0.99177,0.81757,1.335,0.93334,0.7957,0.92426,0.99103,0.79209,1.0296,1.122,1.1924,0.9888,0.94934,1.1356,1.0181,1.0438,1.2914,1.263,1.122,1.1906,1.2196,1.178,1.1973,0.83811,1.0006,1.0959,1.1256,0.99177,1.1924,1.2196,1.1096
