0,8.7647,7.9412,8.7059,6.9412,8.5294,8.4706,8.0588,8.4706,3.8235
8.7647,0,8.6471,6,8.7647,6.4118,7.7647,8.3529,7.2941,8.7647
7.9412,8.6471,0,8.3529,8.7059,8.4118,8.2941,8.3529,6.1765,7.4706
8.7059,6,8.3529,0,7.5294,6.6471,5.9412,8.5882,8.3529,8.7647
6.9412,8.7647,8.7059,7.5294,0,7.5294,4.8235,7.3529,8.5294,7.3529
8.5294,6.4118,8.4118,6.6471,7.5294,0,7.0588,6.5294,7.7059,8.8235
8.4706,7.7647,8.2941,5.9412,4.8235,7.0588,0,8.1765,8.4118,8.3529
8.0588,8.3529,8.3529,8.5882,7.3529,6.5294,8.1765,0,8.3529,7.5294
8.4706,7.2941,6.1765,8.3529,8.5294,7.7059,8.4118,8.3529,0,8.3529
3.8235,8.7647,7.4706,8.7647,7.3529,8.8235,8.3529,7.5294,8.3529,0
