0.63804,0.1747,3.2227
0.61028,0.20512,2.2864
0.58201,0.20275,2.8737
0.58335,0.18825,2.4786
0.64282,0.24106,2.2321
0.44169,0.24455,2.8761
0.58664,0.2023,2.6294
0.56184,0.19918,3.1114
0.50941,0.16916,3.3767
0.59555,0.23193,1.8986
0.64889,0.20858,2.7717
0.56888,0.17953,2.602
0.59773,0.22934,2.4499
0.69154,0.17458,2.2925
0.67163,0.22528,1.801
0.65245,0.2243,2.7219
0.46936,0.18408,3.4939
0.64841,0.21873,2.1883
0.54123,0.20517,2.7121
