0,1.8887,1.5993,1.2298,0.6629,2.3774,1.0573,2.1897,1.8576,1.4939
1.8887,0,1.8906,1.6164,2.052,1.2551,2.1586,1.1518,2.304,1.6985
1.5993,1.8906,0,1.9935,1.4418,2.0443,1.574,2.0981,0.96673,1.9504
1.2298,1.6164,1.9935,0,1.3851,2.257,1.367,1.6998,2.2076,0.89424
0.6629,2.052,1.4418,1.3851,0,2.4254,1.083,2.316,1.765,1.6073
2.3774,1.2551,2.0443,2.257,2.4254,0,2.502,1.681,2.4791,2.3112
1.0573,2.1586,1.574,1.367,1.083,2.502,0,2.0557,1.6027,1.1162
2.1897,1.1518,2.0981,1.6998,2.316,1.681,2.0557,0,2.1645,1.4002
1.8576,2.304,0.96673,2.2076,1.765,2.4791,1.6027,2.1645,0,1.9874
1.4939,1.6985,1.9504,0.89424,1.6073,2.3112,1.1162,1.4002,1.9874,0
