1.5794,0.44208,2.0247
1.2336,0.49369,2.3992
1.8659,0.49913,2.3017
1.875,0.57315,2.7511
1.9662,0.62361,2.6872
1.328,0.38538,2.8063
1.5607,0.4348,2.4045
1.653,0.55225,2.7485
2.6301,0.93259,1.9671
1.491,0.55264,2.565
1.3551,0.43773,2.1849
1.774,0.65534,2.2469
1.628,0.60391,2.3686
1.9743,0.93778,3.7463
1.8626,0.61865,3.5018
1.9104,0.90883,2.4154
1.9108,0.87171,2.0825
1.7689,0.6565,2.0499
1.9293,0.58429,3.1356
