0,8.2,7.4,6.4,2.6,8.6667,3.8,7.8667,7.4,6.2
8.2,0,8.4667,7.7333,8.6667,5.8667,8.5333,3.9333,8.4,8
7.4,8.4667,0,7.9333,6.9333,8.2,7.0667,7.4667,3.2667,7.6667
6.4,7.7333,7.9333,0,7.1333,8.8,5.4,6.7333,8.1333,3.6
2.6,8.6667,6.9333,7.1333,0,8.4667,4.4667,8.0667,7.4,6.3333
8.6667,5.8667,8.2,8.8,8.4667,0,8.2,5.8667,7.6667,8.3333
3.8,8.5333,7.0667,5.4,4.4667,8.2,0,7,6.3333,3.5333
7.8667,3.9333,7.4667,6.7333,8.0667,5.8667,7,0,7.3333,5.4
7.4,8.4,3.2667,8.1333,7.4,7.6667,6.3333,7.3333,0,6.2667
6.2,8,7.6667,3.6,6.3333,8.3333,3.5333,5.4,6.2667,0
