17045,6374,3415,8839,2969,3914,3545,2587,3881,3950,9438,3224,2910,3636,6062,5256,4446,5023,2983,1968,3425,3955,2591,3558,2039,2775,2932,1836,2254,3208,3341,2099,2515,2396,2221,3620,1964,2693,2040,2682,2814,3801,3226,2617,3819,2953,2050,2288,2368,3263,3561,3529,2983,3178,3026,1673,2743,2756,2163,1825,2091,4202,3236,1722,1825,2766,2604,3913,2206,1714,5238,2304,3601,1505,2279,1935,2335,2541,2359,3417,2926,3911,1606,3024,2115,2485,2749,1893,3247,3041,3028,2448,2733,2673,1995,2019,2217,3378,2936,2545,2572,2419,2082,2067,2014,3044,1778,2483,1628,2089,1555,1827,3491,3585,2428,3282,4242,1521,2096,2935,2312,2279,2281,2869,3006,1719,2337,2180,2903,1735,2393,2102,2893,2877,3300,1981,2813,2452
8531,4284,5032,4896,4621,3875,4710,3616,23385,5125,6642,4649,5199,4280,5423,7014,7249,7279,3612,5272,6848,3514,5253,4558,3399,8524,4799,5536,3721,3717,4555,4561,5513,8571,6617,4589,1962,3727,2580,2000,6107,9602,3985,4229,3081,4578,4974,4860,5328,10260,3439,9437,2857,3023,3825,6848,3239,2298,3384,3221,6116,3735,2825,5001,3837,2786,4482,6175,5382,3708,3637,6239,3597,3598,2053,4976,2878,4202,4478,3450,4753,5683,2287,6206,3966,2405,4816,4728,2084,2630,4748,5776,3850,3898,5320,5288,4619,6837,2709,4246,4318,5024,3490,4620,3919,3378,4680,2723,3941,5876,4745,3491,5039,4980,3206,3794,3823,2500,3307,3214,5810,3431,5969,8105,2366,4451,6947,3649,3224,3411,3643,4622,5775,4103,3573,6925,5676,7040
5551,2246,3181,2151,2094,2645,2554,1615,4585,1926,2725,2143,2384,1630,2110,2357,2214,1728,3061,2360,2006,2108,2532,1750,1902,2157,2496,2165,2109,1452,3951,2156,1466,2854,2381,5254,2598,4479,1328,1944,3385,1543,2225,2653,1735,1814,1887,1941,2155,2296,1951,2920,1654,1668,1636,1900,1995,2906,2116,2397,2375,1663,3214,2382,1841,1536,1894,1774,3089,2481,2825,1451,4385,2026,3688,3062,2646,1915,2389,2343,1598,1992,2654,1758,1422,2076,1822,3613,2533,3546,4134,1570,2593,1303,1902,1752,2704,2538,1710,2417,1898,2697,2721,2857,1625,2741,1689,1444,2110,1862,2293,1175,1790,2192,2356,3039,1862,1580,2791,2245,1652,1120,1639,1984,1951,1693,3462,2229,2088,1596,1545,2281,1665,2401,1734,1377,2665,2209
24317,2931,5640,2233,5449,3881,3921,3217,3814,5401,4545,3401,3169,3361,3994,3658,3378,3338,2083,4082,3522,4682,3634,6258,3307,3751,4863,5222,8467,3387,3728,6121,2721,4177,5706,2289,2818,3042,1906,2761,2921,4705,3818,4402,2922,2050,8555,2258,3602,3707,3410,3282,2331,4226,4410,3810,8576,8307,1312,4568,2913,2609,4073,3297,6026,3450,3482,2081,5273,8345,3129,2586,7362,4601,3130,2650,5754,1450,3898,2082,5274,3850,6538,2290,1914,3418,2474,4119,2236,5277,6310,2194,2407,3070,2168,2793,3120,2161,2097,3818,3010,1858,2618,2513,5097,5665,3170,3969,4426,2706,5474,2698,3042,5530,3026,2082,2170,4586,4130,2550,2688,3153,1808,1785,3208,2849,10154,2498,3368,2889,2712,2729,2944,1945,2225,3201,4082,1593
11442,5002,4212,4116,2411,3541,2548,2789,4351,6573,4948,2435,1868,2116,2604,2653,6973,2700,3741,3765,3908,2740,1860,2348,4724,4302,2732,1980,2892,6077,2533,1869,3644,3101,3069,4525,2540,2812,1852,3796,2140,7261,2837,5204,2436,3340,3782,2845,3429,1845,3397,2501,1790,14660,1981,2493,2932,2196,2548,2300,3397,1534,2156,2093,1941,2764,2621,2861,3127,3637,2992,2861,2892,5878,3572,2828,3220,1870,3109,3957,3188,2148,2237,2061,2573,3989,2517,2421,3911,4132,2469,1941,3340,3644,3780,4156,1548,1604,1764,2652,2004,2540,2701,3941,3894,7412,3909,2966,3213,2468,2140,1859,4678,2444,2702,2804,2084,2519,3173,2837,4118,2253,2989,3517,2256,4429,6908,3597,2284,2445,7309,2348,4300,2620,2981,2805,5205,2172
2678,1878,3851,2214,2599,1448,1919,2171,2783,2397,3286,2721,2896,2889,1944,3829,2967,2355,4563,2609,1965,5046,3535,1974,18346,3073,2477,2623,2669,2288,4663,1735,3774,3862,5082,3104,5344,3238,3440,2138,2208,2864,2592,2129,1352,3193,1978,2735,1920,1846,3758,1878,3063,2960,2501,2589,3470,2799,3773,2430,2694,3644,3381,5320,3999,3843,3398,1709,2694,3575,2683,2781,2421,3264,1839,4192,2063,5144,2080,3624,2543,2802,4040,2296,6688,2985,1617,2520,2648,2865,4393,4336,3774,3055,2502,3142,1942,1975,3143,3238,2574,1902,4214,3525,3745,2709,2797,3021,3956,3774,3375,4536,2966,2272,1666,5696,3599,3097,3601,3394,2848,2240,4704,2992,5169,2464,4479,4559,3312,2645,1870,3214,2855,2863,2357,3303,3133,2169
17964,5547,5478,4009,16385,4083,2107,1858,8763,4507,2523,2797,2940,3194,3163,3049,2470,3356,4670,3810,4865,5611,7400,4105,3008,5688,4207,2952,3264,3394,4148,2255,2802,2068,3767,4909,2859,2847,2989,3653,2989,4078,4266,2465,2558,3649,3259,4804,5792,8160,7281,9931,3114,3348,4337,2754,1951,2651,2925,2554,5205,3151,2469,3321,3993,2941,3421,3276,2834,5894,3245,4114,6335,12553,1676,3528,3717,2489,2668,2688,2578,3489,2065,3228,4715,7401,4297,2340,4151,3215,2895,4196,4164,5222,3486,1944,2984,4941,3393,4118,2534,3644,5250,2659,3736,3640,2501,3146,3098,4143,5557,2182,1998,2180,2614,3211,2003,2720,1925,3531,2656,2891,4300,2139,3732,3741,1816,2400,2850,2591,2300,3348,3681,3012,1023,2907,2105,3526
1.1204e+05,8329,8393,25544,9785,5867,9581,10869,4356,5742,7333,5818,7912,7659,5019,4845,4633,11507,5505,7180,11482,5779,4322,6146,8418,4948,9966,4417,4084,6033,5702,7517,7653,3987,6358,6282,5136,4969,6081,7219,5734,3962,5466,9166,4978,5155,4431,4240,4088,6338,9085,5487,5896,4598,8655,4987,6716,7001,4388,8376,5270,4497,6545,3647,6210,4759,7363,5353,8670,4239,5138,6163,8375,5612,4614,5787,4541,5681,5759,7908,5218,5983,5619,5425,4904,7078,6800,5487,4340,4427,5140,4870,9445,4148,5043,4115,6703,7871,8250,3727,4312,4626,4850,5380,4918,5090,5717,4952,7633,5102,5291,4408,5948,4970,4527,6663,3457,3697,6093,3758,5040,5135,4966,6835,4814,4701,7566,4440,7039,5499,7422,9223,4598,6855,6724,4836,5749,5609
4328,2719,3827,4487,3551,2732,2116,2242,4039,2882,2245,3019,3134,92027,2874,2356,2553,2543,2811,2243,2531,2249,2031,2448,3089,2339,2261,2127,3308,3076,1968,2187,2931,3047,2607,2977,3404,2375,1605,2127,2288,2449,2362,4387,1749,1369,1817,1754,1603,2413,1601,2064,1966,2375,1998,1886,2173,2710,2392,2239,1727,1638,1923,1676,2065,1979,3138,1727,3309,2876,2049,1826,1804,2369,2277,3882,2964,3179,1672,1781,1376,2081,3811,2829,2490,2534,1851,2098,2246,2850,1716,6530,2043,2316,2109,2573,2160,1830,1859,1234,1528,2948,2303,1926,1678,1913,1600,1426,2005,1591,2336,2242,1613,2173,2530,2245,1295,1886,2599,2762,1734,1836,2018,1576,2537,2856,1691,2057,1730,1565,1359,2027,1676,2401,1795,1821,1667,1421
17128,6902,26524,13418,4948,3329,4683,3065,7835,8302,3749,7210,6885,6213,3200,8335,3891,5438,4048,4990,3061,3677,3061,5909,5132,4069,3666,3660,3508,3673,4606,6050,3919,3504,4123,7970,3715,5272,4505,3102,3902,3477,3485,5407,5001,7416,10801,6030,3301,22961,6495,2744,4536,4015,3954,3626,8802,6060,11890,3657,4278,3915,3922,5473,2201,4242,2663,2769,3001,2457,4312,4367,1896,2870,6428,2211,2983,2563,3270,2704,3501,8009,3822,3248,2794,4655,3256,4411,3537,2583,2686,2544,4375,3018,3901,3193,2133,2770,4257,3228,2359,2250,4379,2775,3783,5413,2298,2937,4379,3588,3473,5484,3533,3696,2796,3703,2777,2501,4886,6933,4420,2793,5516,3729,2969,2070,4230,1910,11158,3036,3925,2790,2052,2531,2032,2566,2554,3649
15808,4306,3268,7161,4921,5174,2104,1638,5758,3917,9507,3419,3565,5185,1864,7801,2821,3590,2522,4777,3645,2252,4056,4620,2171,2948,2787,4390,2716,1867,3217,2575,6006,8172,1866,2042,1712,2895,1498,2202,2305,4622,3158,5912,3271,2204,2675,1895,1623,1681,2526,2735,3138,6192,2544,3906,5137,2585,1989,2823,1916,2898,3204,3265,2624,2711,2011,3006,2818,3826,3060,1607,16946,2568,3164,10892,2775,16549,2054,2984,1573,3458,8268,1996,2996,5283,1962,13587,2376,2060,2117,4751,2327,7081,2696,2710,3219,2026,1950,2505,2926,3992,4272,1751,2737,3122,2577,3232,5021,3111,5790,7545,3659,4781,2097,2997,3086,3865,1881,2778,3625,2350,3314,3498,2148,3848,2839,2165,3535,4964,2706,6121,2864,2405,4226,3393,3826,1963
42043,4765,2775,2635,2004,2987,1973,2566,2612,3313,2497,5960,10591,3154,3052,1853,1729,2502,1782,1574,2203,2674,1644,2372,2352,2598,1800,2364,2108,2659,2397,1300,1693,2122,2348,3228,1787,2532,3450,2058,1858,2841,1938,2236,2371,2246,1677,2090,2710,2072,2447,3014,1397,2641,2103,2482,1266,1214,2129,1783,2046,2551,1974,2226,3015,2582,2430,1464,1655,1702,2127,1630,1840,1427,1801,1223,1671,1368,1807,2650,2559,1465,2462,1839,1687,2412,2822,2135,1830,2322,3527,1807,2375,1688,2152,1695,1752,1284,1544,1995,2590,1567,2079,1912,3062,1454,2280,2455,1419,1527,2001,1734,2087,1750,2287,1749,3343,1950,1886,2657,1520,2328,2014,1656,2287,1775,2280,1367,1391,2550,2013,1734,1655,1504,1718,2038,2958,2375
6800,4947,4882,6059,2952,2318,3807,2221,2987,4098,3074,2103,2442,2515,4468,2372,2748,2566,4694,2501,12260,2187,1811,2031,2586,4339,2960,2659,4170,2546,5967,2587,2388,1669,7269,2086,4847,2624,2822,2629,1876,2512,3311,2340,2130,2490,2663,1879,1403,2875,2369,2791,1761,1508,4643,3639,2901,2464,3118,1757,2804,2588,3128,4601,2749,1818,2907,2608,4738,2154,4365,3132,3135,1775,2401,2586,3250,3011,2121,2349,1985,3544,2978,1884,2162,3784,3255,3439,2781,2125,2103,4280,2062,2908,3883,3436,2078,2693,3377,3351,2886,2465,2138,2141,2613,3921,1794,2995,5229,2255,3400,2403,2274,3594,2868,2367,3046,2503,3297,2231,2093,1397,1719,1730,1997,2188,1776,3136,2439,1719,1759,1598,2657,2832,1557,2611,2005,3370
15876,11564,7652,8092,4277,3143,5622,3988,6660,5482,6823,3300,6903,2897,5672,3496,11841,3505,5345,3735,4106,4370,4937,5774,3041,4250,3881,4609,5938,4425,2913,3677,2752,7306,4965,2273,3586,5999,4479,3703,4087,4056,3327,4599,3648,4014,3536,5041,4121,3913,3449,4817,3064,6102,3585,7185,2603,5634,3321,4440,2857,3731,2818,2601,4784,4826,6610,4913,4298,6577,4984,3856,8169,2567,3399,3096,5432,5335,2679,3592,3057,3414,4934,2543,3446,3070,2950,3607,4145,3736,3407,2946,2769,6641,3764,3462,2848,3984,4710,2785,7147,3705,3856,3839,2179,2881,4994,4009,3113,3430,2857,2953,6113,2886,2657,2897,3266,2801,3622,3682,5969,2633,3626,3796,3009,2378,2770,2378,2825,2833,2669,4610,2699,3689,2809,4075,3642,3360
3995,3109,4987,3156,4809,5395,4216,4472,3177,4872,4981,4202,3413,3752,5116,3829,3852,5015,6573,4049,4391,3648,3703,4714,7048,4597,3037,2485,4123,4581,4393,50143,4751,5419,4471,5459,3900,4003,4355,5023,5707,7732,5225,3577,3340,3019,4987,2945,4409,4244,3554,5377,6279,3452,6950,7969,3333,4025,78151,3216,3440,8659,4199,8939,3707,11825,5007,4039,3778,5517,3446,4303,2995,3449,2948,4298,2745,4056,9252,2922,3493,2810,3787,2982,3803,3817,3590,3682,5191,4372,3527,4660,3175,9542,2587,3047,3923,2959,3015,4635,3110,3675,3772,10551,6037,2665,6868,5880,3173,3292,3545,3299,3020,3478,4542,3731,3827,6054,4240,3948,3142,3721,2963,3086,2664,4149,4236,4745,3412,3915,3317,3658,5745,4001,4713,3446,2888,5192
18058,6532,18435,6977,12373,3945,4927,23646,10397,11262,10431,5222,6435,6085,14390,4322,7863,4154,6495,6805,7010,6534,6158,6408,4154,8704,7339,7544,9778,6068,4749,7067,5849,5215,3640,5514,5801,10387,9076,6009,4954,10373,6130,8399,4095,8085,5039,8843,5068,4086,12656,12118,6905,5593,4643,6466,6635,5922,9287,4597,5783,4037,3750,4984,4761,6843,8346,4750,6493,2955,4118,3084,5892,8031,6627,4898,3879,6208,5982,4205,6626,4275,4503,8004,4177,2896,4404,11613,7882,9333,4335,6318,3830,3114,11086,3847,3226,4523,5435,5405,4382,3711,5208,3819,3433,4185,4861,3649,5228,4503,4483,4086,6080,3779,11347,3898,11367,3739,5346,5842,5842,4324,6000,5487,4124,9589,3751,4601,3462,4730,5883,5196,3491,3581,10543,3591,3879,5137
11366,6012,3856,2861,4686,3864,3504,3137,6316,4159,3455,4070,4748,4558,3678,3455,4381,3400,4504,4671,3856,4307,5342,3828,3334,3199,4472,4383,3111,4791,3097,6143,3205,5161,5968,3743,3512,4032,6806,5400,5174,3895,4389,2471,4416,4848,3486,3309,4493,4449,3817,2608,4201,4057,4073,5623,3753,3338,2816,6105,3489,5017,2505,2993,3265,3337,2337,2936,3697,2461,4869,2839,4328,2975,3151,3206,5329,3430,6613,3685,7256,2874,3206,4269,3317,2882,3462,3263,5110,2913,3809,2674,2517,2881,3561,5281,4168,2697,3377,2985,2705,3049,6616,2985,2890,4529,3121,2530,3328,10378,2586,5177,3435,3193,4082,4503,3967,4824,2216,3869,3415,3230,2679,2838,3223,3207,2373,2878,3127,3806,2800,2952,4103,3073,2776,3049,3440,2353
8390,9300,3682,3972,3001,3129,2589,3066,6287,5115,5328,5693,4195,3309,4914,2500,5179,3023,4049,4203,3621,4446,4260,4036,5697,2967,4617,4673,7402,3152,4440,2897,4551,2972,4489,4810,4828,5374,6791,5436,4070,3482,2568,2893,3880,3480,2673,3284,3906,3518,4747,3124,4795,3871,5312,3934,3256,4202,5786,4059,3411,4742,4526,4862,6627,6163,3144,9561,4142,3962,3640,2903,3910,4798,4446,3791,2747,2839,3247,8311,2465,2994,4667,3610,4036,8779,4241,6677,6160,4997,3836,3681,4875,4291,4820,3305,5620,2763,6700,3290,5783,4979,3813,6041,4331,3116,3720,3513,5794,3907,3432,5420,6876,3360,2927,2780,4932,8087,4268,5895,3418,2637,3025,10312,3909,4521,7359,3582,3595,3034,3471,5716,8224,7601,5892,4751,3570,4833
8065,3197,4107,4681,4183,3589,2758,3265,5098,4890,2821,3858,4881,3476,4491,7393,4828,5960,3836,5153,3136,3815,4387,2889,3505,4569,3452,4623,9699,3692,4605,5927,3676,2959,3479,3375,7549,3649,5290,3551,3390,2657,7394,3796,4146,3321,3334,3147,6610,2392,3793,4285,3697,2939,2998,3367,4113,4659,3450,5438,3894,3665,5717,3742,3911,4310,3523,3917,3052,2815,3112,3842,3513,2733,2996,3762,4214,2981,4420,3352,4266,3990,3946,3938,5769,4622,2527,4210,3933,2863,5085,7572,15465,4896,3858,3775,6824,3905,2988,2416,3902,4154,3298,3140,4242,6952,3205,5497,2090,4040,3000,4444,3406,2795,3181,2098,3157,3168,5503,3922,3042,3118,4741,3820,4118,3502,4368,3151,3219,2841,2624,3672,4184,2485,3243,5376,5337,3382
