0.68148,0.24228,2.2846
0.74815,0.28955,1.7352
0.47407,0.27051,1.9199
0.76049,0.28912,1.9478
0.98765,0.035313,7.7691
0.62857,0.22464,2.1592
0.82469,0.24787,3.0291
0.73086,0.33709,1.9173
0.93086,0.19576,9.4997
0.83951,0.17173,1.9338
0.81481,0.26165,3.3362
0.89383,0.21963,6.5541
0.96543,0.10547,10.777
0.81482,0.19245,1.4126
0.95802,0.14658,17.386
