0,8.7333,8.1333,8.8667,7.1333,8.4667,8.4,7.4667,8.2667,4.0667
8.7333,0,8.5333,6.7333,8.6667,8.2667,7.6,8.8,7.6667,8.2667
8.1333,8.5333,0,8.6,8.3333,8.5333,8.5333,8.4667,6.0667,7.7333
8.8667,6.7333,8.6,0,7.5333,7.2667,7.2,8.8,8.4667,8.6667
7.1333,8.6667,8.3333,7.5333,0,7.9333,5.6667,7.2667,8.5333,7.4667
8.4667,8.2667,8.5333,7.2667,7.9333,0,7.9333,5.7333,8,8.4
8.4,7.6,8.5333,7.2,5.6667,7.9333,0,8.2667,8.4,8.3333
7.4667,8.8,8.4667,8.8,7.2667,5.7333,8.2667,0,8.2,7.9333
8.2667,7.6667,6.0667,8.4667,8.5333,8,8.4,8.2,0,8
4.0667,8.2667,7.7333,8.6667,7.4667,8.4,8.3333,7.9333,8,0
