0,0.99338,0.8957,0.98675,0.78642,0.96606,0.96026,0.91308,0.95861,0.43295
0.99338,0,0.98013,0.68212,0.99338,0.72517,0.87997,0.94702,0.82616,0.99338
0.8957,0.98013,0,0.94702,0.98675,0.95116,0.93543,0.94619,0.6995,0.84437
0.98675,0.68212,0.94702,0,0.85182,0.75248,0.67136,0.97351,0.94536,0.99255
0.78642,0.99338,0.98675,0.85182,0,0.85099,0.5447,0.83361,0.96606,0.83278
0.96606,0.72517,0.95116,0.75248,0.85099,0,0.79636,0.74089,0.87086,1
0.96026,0.87997,0.93543,0.67136,0.5447,0.79636,0,0.92632,0.95364,0.94702
0.91308,0.94702,0.94619,0.97351,0.83361,0.74089,0.92632,0,0.94619,0.85182
0.95861,0.82616,0.6995,0.94536,0.96606,0.87086,0.95364,0.94619,0,0.94702
0.43295,0.99338,0.84437,0.99255,0.83278,1,0.94702,0.85182,0.94702,0
