0.8817,0.98058,1.0999,1.277,1.3855,1.48,1.2326,1.9843,1.2179,0.91669,1.0382,0.7939,0.97154,1.3855,1.5364,2.4339,0.99621,1.2208,1.1503,1.0094,0.84329,1.1066,1.4752,1.48,2.4339,1.1991,0.86626,0.91027,1.1869,0.88748,1.2479,0.78891,1.255,1.2326,0.99621,0.86626,1.1547,1.675,1.0371,0.89364,1.2536,0.82593,0.99177,1.9843,1.2208,0.91027,1.675,1.1891,0.98133,1.0671,1.0178,1.4556,0.81757,1.2179,1.1503,1.1869,1.0371,0.98133,0.98208,1.1777,0.92426,1.1333,1.3204,0.91669,1.0094,0.88748,0.89364,1.0671,1.1777,1.2765,1.4686,1.2009,0.8817,1.0382,0.84329,1.2479,1.2536,1.0178,0.92426,1.4686,1.4291,1.1982,0.98058,0.7939,1.1066,0.78891,0.82593,1.4556,1.1333,1.2009,1.1982,1.209
2.1563,1.8348,1.3032,1.8273,1.4688,1.505,1.3617,1.3722,1.3805,1.1628,1.2024,1.3943,1.3923,1.4688,1.5736,1.2672,1.881,1.8921,1.4614,1.5569,1.9204,1.6563,1.2809,1.505,1.2672,2.0185,1.4479,1.727,1.6717,1.8153,1.2988,1.2809,2.1573,1.3617,1.881,1.4479,1.8063,1.2305,1.8207,1.4351,1.3962,2.1675,1.1854,1.3722,1.8921,1.727,1.2305,2.2534,1.7096,1.3661,1.5295,1.4197,1.4976,1.3805,1.4614,1.6717,1.8207,1.7096,2.4469,1.2072,1.2784,1.7931,1.7256,1.1628,1.5569,1.8153,1.4351,1.3661,1.2072,2.0142,1.3326,1.4595,2.1563,1.2024,1.9204,1.2988,1.3962,1.5295,1.2784,1.3326,1.552,1.2562,1.8348,1.3943,1.6563,1.2809,2.1675,1.4197,1.7931,1.4595,1.2562,1.5399
1.3308,1.3145,0.85909,1.0923,0.83073,1.441,1.0318,1.1709,0.44469,0.53415,0.6471,2.049,0.38458,0.83073,1.0909,0.52827,0.96546,0.35487,0.34146,1.0257,0.7807,1.4642,0.74289,1.441,0.52827,1.2134,0.88294,1.9034,2.4362,1.0167,0.59111,0.47686,0.71344,1.0318,0.96546,0.88294,1.0777,0.68006,1.5142,0.88377,0.79254,0.8316,0.70409,1.1709,0.35487,1.9034,0.68006,0.72271,1.0818,1.2895,1.0199,0.66783,0.78982,0.44469,0.34146,2.4362,1.5142,1.0818,1.1799,0.41409,1.012,0.92426,1.2655,0.53415,1.0257,1.0167,0.88377,1.2895,0.41409,0.55274,1.3037,1.0702,1.3308,0.6471,0.7807,0.59111,0.79254,1.0199,1.012,1.3037,0.9532,1.5552,1.3145,2.049,1.4642,0.47686,0.8316,0.66783,0.92426,1.0702,1.5552,0.57661
1.7375,2.5541,1.4581,1.6469,1.4848,1.4455,1.573,1.7078,1.7311,1.8712,1.9537,1.4711,1.5623,1.4848,1.6257,2.1475,1.6148,1.4577,1.6287,1.6728,2.4793,1.7476,1.574,1.4455,2.1475,1.622,1.418,1.8308,1.7281,1.4308,2.0276,1.7964,2.6221,1.573,1.6148,1.418,1.5825,2.8857,1.8845,1.7138,1.5742,1.4236,2.051,1.7078,1.4577,1.8308,2.8857,1.8378,2.1359,2.8867,2.0686,1.7663,1.6367,1.7311,1.6287,1.7281,1.8845,2.1359,1.7058,1.4805,1.8043,1.7539,1.4672,1.8712,1.6728,1.4308,1.7138,2.8867,1.4805,1.45,1.4231,1.5105,1.7375,1.9537,2.4793,2.0276,1.5742,2.0686,1.8043,1.4231,1.904,2.2783,2.5541,1.4711,1.7476,1.7964,1.4236,1.7663,1.7539,1.5105,2.2783,1.6386
1.3699,1.021,1.2742,0.98656,0.98731,1.2667,2.0221,0.98954,1.0149,1.0943,1.7775,0.85951,1.6349,0.98731,0.98843,0.9772,0.92346,1.2202,1.4873,1.3126,1.6255,1.1049,1.1155,1.2667,0.9772,1.6548,1.0353,1.0899,1.021,1.225,1.4748,0.83508,1.501,2.0221,0.92346,1.0353,1.1556,1.263,1.6162,1.7642,1.289,1.214,1.2036,0.98954,1.2202,1.0899,1.263,0.97154,1.1528,0.9888,1.0466,0.99547,1.0712,1.0149,1.4873,1.021,1.6162,1.1528,1.2675,1.1155,0.99806,1.5034,1.4306,1.0943,1.3126,1.225,1.7642,0.9888,1.1155,0.98432,1.1534,1.1653,1.3699,1.7775,1.6255,1.4748,1.289,1.0466,0.99806,1.1534,1.0123,1.0253,1.021,0.85951,1.1049,0.83508,1.214,0.99547,1.5034,1.1653,1.0253,1.021
1.8857,0.90543,0.85356,0.69863,0.90057,0.99879,1.7797,0.95782,0.89609,1.3509,0.75987,1.5594,0.79706,0.90057,0.90664,0.9847,0.85484,1.0452,1.0307,1.5651,0.86415,1.0134,0.78024,0.99879,0.9847,1.0818,1.3722,1.249,0.93138,0.87422,0.93452,1.042,0.9832,1.7797,0.85484,1.3722,0.92822,0.81802,1.1132,1.1842,0.79073,1.6128,1.1398,0.95782,1.0452,1.249,0.81802,0.95474,0.78573,1.1445,1.3893,1.3943,0.56588,0.89609,1.0307,0.93138,1.1132,0.78573,0.71589,0.93019,0.94196,1.5518,1.1897,1.3509,1.5651,0.87422,1.1842,1.1445,0.93019,0.96812,1.0098,1.0221,1.8857,0.75987,0.86415,0.93452,0.79073,1.3893,0.94196,1.0098,0.89894,1.1184,0.90543,1.5594,1.0134,1.042,1.6128,1.3943,1.5518,1.0221,1.1184,0.7839
1.0353,1.9807,0.84501,1.1455,0.89894,1.3517,1.1327,0.9738,0.81004,1.716,1.4313,0.98582,1.0633,0.89894,1.1272,0.88542,0.92426,0.99769,0.76314,0.85186,1.2834,0.91148,0.82418,1.3517,0.88542,0.94352,1.0181,0.83811,1.247,1.3326,0.865,0.94001,1.0061,1.1327,0.92426,1.0181,1.0522,1.0852,1.5433,1.0466,0.90138,0.93059,0.84458,0.9738,0.99769,0.83811,1.0852,0.85527,1.1092,1.1509,0.84501,2.8444,0.75518,0.81004,0.76314,1.247,1.5433,1.1092,1.0578,0.91108,0.9888,0.892,0.87547,1.716,0.85186,1.3326,1.0466,1.1509,0.91108,1.0325,0.82768,1.0879,1.0353,1.4313,1.2834,0.865,0.90138,0.84501,0.9888,0.82768,0.74384,0.79931,1.9807,0.98582,0.91148,0.94001,0.93059,2.8444,0.892,1.0879,0.79931,0.89527
1.7009,2.5974,1.619,0.91789,1.2217,2.146,1.5191,1.2346,1.1635,1.3431,1.6438,1.7729,1.4176,1.2217,1.0325,1.8155,1.5602,1.7933,2.149,1.5153,1.7837,1.3223,2.2617,2.146,1.8155,1.3805,1.6092,1.2809,1.41,1.7396,1.2901,2.0325,1.431,1.5191,1.5602,1.6092,1.3681,2.0974,2.0301,1.3669,1.9851,1.5083,1.7024,1.2346,1.7933,1.2809,2.0974,0.95858,1.2075,1.6713,1.4159,1.8773,1.3452,1.1635,2.149,1.41,2.0301,1.2075,1.0149,1.8076,1.4004,1.2241,1.7918,1.3431,1.5153,1.7396,1.3669,1.6713,1.8076,1.7466,1.8662,1.3051,1.7009,1.6438,1.7837,1.2901,1.9851,1.4159,1.4004,1.8662,1.1119,1.478,2.5974,1.7729,1.3223,2.0325,1.5083,1.8773,1.2241,1.3051,1.478,1.2352
1.4129,1.7203,1.2823,1.3303,1.5023,2.2936,1.7546,1.6076,1.33,1.2731,2.6833,1.5127,1.6261,1.5023,2.1041,2.0285,1.6104,1.3589,1.2829,1.3587,1.5358,1.0993,1.4581,2.2936,2.0285,1.2917,1.27,1.587,1.287,1.3908,1.689,2.0278,1.7089,1.7546,1.6104,1.27,1.2737,2.0082,1.8025,1.4265,1.7943,1.3875,1.8497,1.6076,1.3589,1.587,2.0082,1.1066,1.6542,1.3164,1.8652,1.6734,1.5131,1.33,1.2829,1.287,1.8025,1.6542,1.4379,2.2645,1.6448,1.6641,1.6569,1.2731,1.3587,1.3908,1.4265,1.3164,2.2645,1.1823,1.2343,1.6916,1.4129,2.6833,1.5358,1.689,1.7943,1.8652,1.6448,1.2343,1.9557,2.1298,1.7203,1.5127,1.0993,2.0278,1.3875,1.6734,1.6641,1.6916,2.1298,1.5732
1.5103,2.5224,1.2988,1.548,1.3699,1.5407,1.4809,1.5444,1.954,1.3965,1.673,1.6042,1.6024,1.3699,1.4115,1.4315,1.33,1.8137,1.3517,2.8723,1.8063,2.0986,1.4834,1.5407,1.4315,1.3765,1.4134,1.8952,1.7704,1.4032,1.7862,1.232,2.6128,1.4809,1.33,1.4134,1.5804,1.9854,2.0946,1.9884,1.8405,1.4367,1.3548,1.5444,1.8137,1.8952,1.9854,1.249,1.4427,1.4864,1.9369,1.2658,1.4998,1.954,1.3517,1.7704,2.0946,1.4427,1.34,1.7147,1.717,1.4229,1.518,1.3965,2.8723,1.4032,1.9884,1.4864,1.7147,1.431,2.2074,2.3588,1.5103,1.673,1.8063,1.7862,1.8405,1.9369,1.717,2.2074,1.391,1.9129,2.5224,1.6042,2.0986,1.232,1.4367,1.2658,1.4229,2.3588,1.9129,1.3762
