0,8.8824,8.1765,6.8824,5.4118,8.7647,5.4706,8.7647,8.8824,7.6471
8.8824,0,8.7059,8.7647,8.7059,7.6471,8.8235,6.3529,8.8824,8.2941
8.1765,8.7059,0,8.8824,8.1765,8.3529,8.4118,8.7647,4.7059,8.4118
6.8824,8.7647,8.8824,0,7.7059,8.7647,7.4706,8.0588,8.7647,5
5.4118,8.7059,8.1765,7.7059,0,8.4706,5.2941,8.7647,8.5882,7.6471
8.7647,7.6471,8.3529,8.7647,8.4706,0,8.6471,7.6471,8.5882,8.5882
5.4706,8.8235,8.4118,7.4706,5.2941,8.6471,0,8.1176,8.2941,6.2353
8.7647,6.3529,8.7647,8.0588,8.7647,7.6471,8.1176,0,8.5294,7.5294
8.8824,8.8824,4.7059,8.7647,8.5882,8.5882,8.2941,8.5294,0,8.5882
7.6471,8.2941,8.4118,5,7.6471,8.5882,6.2353,7.5294,8.5882,0
