0,2.2164,1.7537,1.1763,0.6157,2.3853,0.84635,2.1554,1.9003,1.3957
2.2164,0,2.4288,1.7818,2.2874,1.2572,2.3828,0.924,2.5233,2.0149
1.7537,2.4288,0,2.1401,1.5159,2.1605,1.6023,2.2275,0.86653,2.026
1.1763,1.7818,2.1401,0,1.2949,2.2356,1.291,1.7057,2.284,0.88452
0.6157,2.2874,1.5159,1.2949,0,2.2815,0.83136,2.1189,1.6449,1.4369
2.3853,1.2572,2.1605,2.2356,2.2815,0,2.3752,1.3367,2.2327,2.2621
0.84635,2.3828,1.6023,1.291,0.83136,2.3752,0,2.0157,1.5975,1.0618
2.1554,0.924,2.2275,1.7057,2.1189,1.3367,2.0157,0,2.0899,1.534
1.9003,2.5233,0.86653,2.284,1.6449,2.2327,1.5975,2.0899,0,1.9089
1.3957,2.0149,2.026,0.88452,1.4369,2.2621,1.0618,1.534,1.9089,0
