0,0.97466,0.8464,0.98733,0.73793,0.9034,0.91053,0.80998,0.91686,0.56849
0.97466,0,0.9612,0.68725,0.95487,0.83927,0.87173,0.9232,0.84719,0.98654
0.8464,0.9612,0,0.98179,0.94854,0.95487,1,0.92478,0.65558,0.83927
0.98733,0.68725,0.98179,0,0.87173,0.81473,0.76247,0.9612,0.95012,1
0.73793,0.95487,0.94854,0.87173,0,0.87965,0.59224,0.85352,0.94933,0.80285
0.9034,0.83927,0.95487,0.81473,0.87965,0,0.85352,0.81394,0.85352,0.9612
0.91053,0.87173,1,0.76247,0.59224,0.85352,0,0.91053,0.91132,0.86619
0.80998,0.9232,0.92478,0.9612,0.85352,0.81394,0.91053,0,0.95487,0.89153
0.91686,0.84719,0.65558,0.95012,0.94933,0.85352,0.91132,0.95487,0,0.85907
0.56849,0.98654,0.83927,1,0.80285,0.9612,0.86619,0.89153,0.85907,0
