0,8.5,7.3889,8.6111,6.4444,7.8889,7.9444,7.0556,8,4.9444
8.5,0,8.3889,6,8.3333,7.3333,7.6111,8.0556,7.3889,8.6111
7.3889,8.3889,0,8.5556,8.2778,8.3333,8.7222,8.0556,5.7222,7.3333
8.6111,6,8.5556,0,7.6111,7.1111,6.6667,8.3889,8.2778,8.7222
6.4444,8.3333,8.2778,7.6111,0,7.6667,5.1667,7.4444,8.2778,7
7.8889,7.3333,8.3333,7.1111,7.6667,0,7.4444,7.1111,7.4444,8.3889
7.9444,7.6111,8.7222,6.6667,5.1667,7.4444,0,7.9444,7.9444,7.5556
7.0556,8.0556,8.0556,8.3889,7.4444,7.1111,7.9444,0,8.3333,7.7778
8,7.3889,5.7222,8.2778,8.2778,7.4444,7.9444,8.3333,0,7.5
4.9444,8.6111,7.3333,8.7222,7,8.3889,7.5556,7.7778,7.5,0
