0,9,5,9,9,9,4,6,6,4,9,0,6,7,6,9,7,7,7,5,5,6,0,7,5,9,7,7,6,7,9,7,7,0,7,3,7,9,9,7,9,6,5,7,0,7,4,7,9,6,9,9,9,3,7,0,9,6,6,9,4,7,7,7,4,9,0,9,9,9,6,7,7,9,7,6,9,0,4,6,6,7,6,9,9,6,9,4,0,6,4,5,7,7,6,9,9,6,6,0
2,9,9,9,9,9,9,7,9,7,9,0,9,6,9,9,9,9,9,9,9,9,1,9,9,9,9,9,6,9,9,6,9,1,9,8,9,9,9,9,9,9,9,9,1,6,5,9,9,9,9,9,9,8,6,1,8,9,9,9,9,9,9,9,5,8,1,9,9,9,7,9,9,9,9,9,9,1,9,7,9,9,6,9,9,9,9,9,0,9,7,9,9,9,9,9,9,7,9,1
2,7,7,9,1,7,6,3,5,5,7,0,6,6,4,7,5,5,5,6,7,6,0,8,4,5,4,5,2,6,9,6,8,0,5,3,7,8,8,6,1,4,4,5,1,5,4,3,6,3,7,7,5,3,5,0,3,3,4,7,6,5,4,7,4,3,0,6,6,4,3,5,5,8,3,3,6,0,5,3,5,5,2,8,6,4,6,5,0,5,5,6,6,6,3,7,4,3,5,0
0,9,9,9,9,9,9,9,9,3,9,0,9,2,9,6,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,2,9,0,9,7,3,9,9,9,9,9,9,9,0,9,3,9,9,9,9,6,9,7,9,0,9,9,9,9,9,9,9,3,3,9,0,9,9,9,9,9,9,9,9,9,9,0,3,9,9,9,9,9,9,9,9,3,0,9,3,9,9,9,9,9,9,9,9,0
0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0
0,9,9,9,8,8,9,9,9,3,9,0,9,4,9,9,9,9,9,9,9,9,0,9,8,9,9,9,4,6,9,4,9,0,9,7,5,9,6,9,8,9,8,9,0,9,4,9,9,8,8,9,9,7,9,0,9,7,7,9,9,9,9,5,4,9,1,9,9,9,9,9,9,9,9,7,9,1,9,9,9,9,4,6,9,7,9,9,1,9,3,9,6,9,8,9,9,9,9,0
0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0
0,9,9,9,8,9,9,9,9,6,9,0,9,9,9,9,9,9,8,9,9,9,0,9,9,9,9,9,7,8,9,9,9,0,9,7,8,9,9,9,8,9,9,9,0,9,6,9,9,8,9,9,9,7,9,0,8,9,9,9,9,9,9,8,6,8,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,8,7,9,9,9,9,9,0,9,6,9,8,9,8,9,9,9,9,0
0,6,3,6,3,6,5,4,4,2,6,0,6,3,6,4,2,8,4,6,3,6,0,5,7,7,5,5,3,4,6,3,5,0,3,3,2,6,5,7,3,6,7,3,0,5,3,5,5,5,6,4,7,3,5,0,5,6,4,6,5,2,5,2,3,5,0,7,4,6,4,8,5,6,5,6,7,0,4,7,4,4,3,5,5,4,4,4,0,5,2,6,4,7,5,6,6,7,5,0
0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,8,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,8,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0
0,9,7,9,4,8,9,7,8,8,9,0,9,3,9,3,8,9,8,9,7,9,0,9,9,9,9,7,2,6,9,3,9,0,5,6,3,9,9,9,4,9,9,5,0,7,3,7,9,6,8,3,9,6,7,0,7,4,7,9,9,8,9,3,3,7,0,8,9,9,7,9,7,9,7,4,8,0,8,8,8,8,2,9,9,7,9,8,0,8,8,9,6,9,6,9,9,8,8,0
0,9,9,9,8,9,9,8,9,7,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,8,9,9,9,9,0,9,8,9,9,9,9,8,9,9,9,0,9,8,9,9,9,9,9,9,8,9,0,9,9,9,9,9,9,9,9,8,9,0,9,9,9,8,9,9,9,9,9,9,0,9,8,9,9,8,9,9,9,9,9,0,9,7,9,9,9,9,9,9,8,9,0
0,8,2,9,6,6,8,1,9,1,8,0,7,8,9,7,3,9,8,8,2,7,0,8,4,5,9,8,5,8,9,8,8,0,9,7,3,9,8,9,6,9,4,9,0,4,7,6,8,2,6,7,5,7,4,0,7,2,7,6,8,3,9,3,7,7,0,9,7,9,1,9,8,9,6,2,9,0,5,9,9,8,5,8,8,7,7,5,0,3,1,8,8,9,2,6,9,9,3,0
0,8,9,9,9,9,8,9,8,9,8,0,9,8,9,9,8,8,8,8,9,9,0,8,9,8,8,9,8,8,9,8,8,0,8,8,7,8,8,8,9,9,9,8,0,8,7,8,8,8,9,9,8,8,8,0,8,8,8,8,8,8,8,7,7,8,0,9,8,9,9,8,9,8,8,8,9,0,8,9,8,8,8,8,8,8,8,8,1,8,9,8,8,8,8,8,9,9,8,0
0,7,6,6,5,7,7,3,7,2,7,0,8,4,8,5,6,8,6,7,6,8,0,7,6,5,6,6,3,7,6,4,7,0,4,3,4,5,6,7,5,8,6,4,0,4,2,2,8,4,7,5,5,3,4,0,6,4,4,8,7,6,6,4,2,6,0,4,4,6,3,8,6,5,2,4,4,0,4,3,7,6,3,6,8,4,4,4,0,5,2,7,7,7,4,8,6,3,5,0
0,9,5,9,7,9,7,6,9,3,9,0,9,3,9,5,9,8,9,9,5,9,0,9,9,3,9,8,0,5,9,3,9,0,9,3,6,9,9,9,7,9,9,9,0,7,3,7,9,5,9,5,3,3,7,0,7,5,9,9,7,9,9,6,3,7,0,9,9,5,6,8,8,9,7,5,9,0,9,7,9,9,0,9,9,9,9,9,0,9,3,9,5,9,5,9,5,7,9,9
0,7,5,6,5,7,7,6,7,4,7,0,7,7,6,6,4,9,7,7,5,7,0,5,7,6,6,6,5,6,6,7,5,0,6,6,4,6,6,9,5,6,7,6,0,6,2,7,5,6,7,6,6,6,6,0,5,5,7,6,7,4,6,4,2,5,0,7,6,8,6,9,6,6,7,5,7,0,9,7,7,7,5,6,5,7,6,9,0,6,4,7,6,9,6,6,8,7,6,0
0,9,9,9,9,9,9,8,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,7,9,9,9,9,9,9,9,0,9,8,9,9,9,9,9,9,9,9,0,9,9,9,8,9,9,9,7,8,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0
0,9,9,9,9,9,9,9,9,5,9,0,9,8,9,9,9,9,8,9,9,9,0,9,9,9,9,9,9,8,9,8,9,0,9,8,8,9,9,9,9,9,9,9,0,9,8,9,9,9,9,9,9,8,9,0,9,9,9,9,9,9,9,8,8,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,8,9,9,9,9,9,9,1,9,5,9,8,9,9,9,9,9,9,0
0,6,3,7,2,7,6,2,4,2,6,0,7,2,5,3,5,5,3,7,3,7,0,8,7,5,6,4,2,4,7,2,8,0,4,3,2,5,5,6,2,5,7,4,0,5,2,3,6,4,7,3,5,3,5,0,3,2,5,5,6,5,6,2,2,3,0,5,3,5,2,5,4,5,3,2,5,0,5,4,4,3,2,5,6,5,3,5,0,4,2,7,4,6,4,5,5,4,4,0
