1.0595,0.98358,1.1716,3.4995,1.4998,0.82154,1.0781,1.1688,0.68259,1.5611,1.0533,0.95359,1.3316,1.7921,0.82593,3.328,1.5248,0.80021,0.97456,0.76034,1.3353,0.95359,0.79254,1.5454,1.3013,1.1954,1.4274,1.1439,1.1096,1.6941,0.83204,2.0827,1.1909,0.66885,1.0585,1.1716,0.88294,1.8752,1.4709,1.3368,1.6598,1.0733,1.874,1.1043,1.2149,1.3669,1.2453,1.1644,1.225,1.5558,1.2387,1.5692,1.8377,0.93138,0.98656,1.0557,1.1019,0.63658,1.2658,0.88624,1.2337,1.0777,1.186,1.0156,1.523,1.1638,0.85612,1.521,1.4124,0.82505,0.75706,1.174,0.87672,-0.77653,-0.99155,-0.72567,-0.9113,1.4358,1.0865,0.62058,0.71833,1.0973,0.99325,0.98768,0.8463,1.2057,0.82154,1.1765,0.98991,1.1019,1.1537,1.3421,0.99584,1.5263,2.2089,1.9254,1.1308,1.6984,1.1509,2.1688,1.726,1.075,1.1534,1.2358,0.83247,1.4107,1.5195,1.4782,1.1619,0.60759,0.8965,1.0973,1.174,1.2152,0.62433,0.82899,1.0999,0.80826,0.95089,0.84372,1.4943,0.97229,2.2239,1.1128,1.3504,0.59443,1.4146,0.95973,1.0588,0.73237
1.4317,0.87004,0.57493,1.39,0.84501,0.7715,0.52177,0.60432,0.7939,0.68057,1.0855,0.70062,0.80021,1.1518,0.49592,0.78618,0.75893,0.9738,0.77242,1.0581,0.91988,0.85442,0.91148,0.83595,0.89609,1.3481,1.5332,0.79073,0.72076,1.1086,1.1445,0.52709,1.0332,1.3543,1.2988,0.94274,1.3416,0.89445,1.0196,0.95897,1.5171,0.76127,0.76361,0.91549,0.78755,1.1872,1.4325,0.7594,1.0185,0.86162,0.9404,1.1436,0.98507,1.1138,0.72996,1.3646,0.81315,0.72222,0.9847,1.3418,0.65907,0.44212,0.81359,1.1528,1.2731,0.61735,1.16,0.77011,1.0859,0.90786,0.81669,0.99584,1.0695,1.2418,0.85866,1.0141,1.5657,2.1091,0.9474,1.2407,0.5811,0.67854,0.67498,0.71197,1.2644,0.8493,1.1823,1.0087,1.0515,1.2296,0.65545,1.1359,1.2684,1.0651,0.903,0.94391,1.4059,0.99695,0.87087,1.025,0.60268,1.1515,1.3494,1.2536,0.6141,0.96774,1.0821,1.1388,0.7261,1.0367,1.0926,1.1059,0.54465,0.98954,0.96394,1.6411,1.2627,1.1635,0.9817,0.80915,1.3752,1.2698,1.4367,0.73908,0.81448,0.70656,0.71589,0.79163,0.83681,1.4051
3.2859,3.0347,1.3982,2.46,2.5814,1.1881,3.3249,1.391,1.5761,2.1633,1.0644,0.95551,1.7413,1.5919,1.7941,1.7654,1.8807,1.5397,1.8756,1.0623,1.5087,1.9872,0.74811,2.03,1.5676,1.6649,1.9713,1.5988,1.8536,1.9749,1.6415,2.2569,1.2072,2.0305,1.2194,1.398,1.8181,0.63446,1.0054,0.95973,1.3483,1.2686,0.68512,1.42,1.7417,1.426,0.82374,0.82768,1.4093,1.1653,0.80335,1.241,1.3965,1.738,2.2256,1.6152,2.4584,2.3905,1.0801,0.80826,1.5193,1.0196,1.3569,2.1812,0.96126,1.0733,1.0668,1.4864,1.7852,1.1433,3.385,1.4226,1.7867,1.4255,0.90097,1.6074,2.1456,0.91148,2.2769,1.165,0.99842,1.1499,1.0976,1.9245,1.7075,0.80424,1.5151,0.87046,0.55675,0.84673,0.7715,1.0413,0.92386,1.6277,1.3452,1.2261,0.44083,1.2093,1.142,1.1398,1.0592,1.2346,1.3156,1.2636,1.2372,1.3476,1.3838,1.0403,1.9101,1.4073,1.3561,1.2627,1.3366,1.3429,0.94895,1.2748,0.98954,1.1069,1.3105,0.54639,1.3228,1.4884,0.87505,1.3156,1.5054,1.2876,0.91027,1.2361,1.4918,1.3231
1.261,0.8189,0.67294,1.3845,0.7939,0.93452,0.65076,0.62861,0.62433,0.90138,0.43373,0.25542,0.56475,1.0459,1.0487,0.90219,0.69215,0.22554,1.2179,0.65076,1.3223,0.54696,0.63234,0.68411,0.79886,1.5757,1.0916,0.90503,1.2568,0.81846,0.65545,1.1606,0.68663,0.87755,0.62967,0.41409,0.76034,1.4495,0.71735,1.0798,1.073,0.46938,0.50501,0.85951,0.6408,1.1366,1.3681,0.96774,0.77795,0.77196,0.70062,0.81271,0.87255,0.66783,1.1954,0.42265,0.54058,0.66372,1.0185,0.4434,0.52709,0.71638,1.3376,0.78755,0.43373,0.5783,0.99436,0.71833,1.0463,0.44725,0.51342,1.3504,0.67956,0.74098,0.88087,0.65076,0.79661,0.66783,0.78982,0.51701,0.59001,1.3476,1.622,0.82899,0.75047,0.98731,0.84887,0.56076,1.0609,0.95011,0.48428,0.50441,0.81669,1.3607,1.1653,0.6141,1.289,1.5145,1.1016,0.52117,0.51522,0.76872,1.3218,1.2179,1.5872,1.0966,0.65389,0.76547,0.98917,0.81404,1.166,0.77932,0.57549,0.55389,1.0112,0.92861,0.42853,0.37981,0.91469,1.4229,0.44916,1.2914,0.91188,0.76918,0.8969,0.79163,0.83681,0.31773,0.78024,0.63287
1.3561,0.48181,0.29936,0.84715,0.26697,0.30306,1.3463,0.21833,0.21672,0.87713,0.92028,0.32353,0.49896,0.49896,0.60759,1.0949,0.32353,1.5243,0.6195,0.64501,0.41937,1.5054,0.58054,0.29043,0.25542,0.78573,0.57436,1.0452,1.8278,0.88087,0.44852,0.31991,1.1043,1.7454,0.86373,0.60213,0.8407,0.41739,1.5771,0.52768,1.3982,0.77242,1.259,0.45742,1.2999,0.81049,0.51342,0.55561,0.60432,0.78891,0.65545,0.66629,1.2756,0.96432,0.87004,0.92188,0.45489,0.41739,0.74905,0.77196,0.72465,1.005,1.277,0.81093,1.1628,0.39878,0.5032,0.7031,1.0999,0.56418,1.1398,0.24216,0.80066,0.92148,1.1449,0.87046,0.47623,0.30528,0.51701,0.96888,1.4464,0.53941,1.1461,0.91949,0.76034,0.66732,0.86247,0.59498,0.48304,1.008,0.54812,0.34925,0.44852,1.1404,1.0494,0.56076,0.11511,0.35347,0.34146,0.54058,1.0781,1.134,1.0367,0.9647,0.74574,0.97456,1.8189,0.77473,0.48428,0.92703,0.29714,0.89036,0.56247,0.92466,0.59884,0.3443,0.79525,0.38186,0.25774,0.88624,1.1591,0.84544,0.49409,0.34713,0.86458,0.39609,0.83855,1.5469,0.68411,0.66629
2.7014,0.75565,0.81093,1.001,1.3032,1.1308,1.259,1.1436,1.186,1.2923,1.1356,1.6241,0.96736,0.74479,1.2901,1.0599,1.3439,0.82154,0.37501,0.53474,0.58054,0.38866,0.87004,1.4709,1.5507,0.38866,0.58445,1.0017,0.98991,0.67447,1.2176,3.1546,0.69115,0.82593,0.69863,0.58556,0.82942,1.5592,1.4732,0.72222,1.5491,1.2972,2.4078,0.79254,0.68663,0.91589,0.82198,1.1716,1.1259,0.43243,0.4048,1.1337,1.0808,1.1388,0.23744,0.60759,1.3081,0.87004,0.64185,0.57154,0.55331,1.005,0.42657,0.66372,0.48735,1.0592,0.59829,0.98694,0.73044,0.79751,1.1912,1.1817,1.0999,1.1262,1.1566,1.2754,0.97531,0.42788,1.0999,0.5889,1.0647,0.42657,1.1053,1.2081,1.048,0.52058,0.70211,0.58054,1.0364,0.71099,1.1079,0.7715,0.83595,2.0222,0.96279,0.32714,0.56247,0.86331,0.99288,1.2661,0.36256,0.80737,0.54407,0.45171,0.95359,0.8965,1.2865,1.1691,0.9474,0.95666,1.1259,0.98991,0.31042,0.27384,1.206,0.99325,1.1988,0.73429,1.1963,1.1414,1.2152,0.95973,0.44725,0.77565,1.3169,0.74574,0.4725,0.98432,2.8202,0.81625
1.1503,1.5584,1.4965,1.1783,1.0328,1.2401,1.6314,1.6969,1.4115,1.3059,1.8796,1.8961,1.936,1.1096,1.9253,0.90745,1.1512,1.0626,1.3815,0.97343,1.36,0.80871,0.9647,0.99288,1.3908,0.77196,1.1613,0.92227,1.4231,1.7729,1.3545,1.4745,1.2661,1.1382,1.3371,1.6908,1.1734,1.2832,1.0791,1.2647,1.5461,1.5565,2.0613,1.2879,1.5276,0.95513,1.2285,0.97305,0.99658,1.3177,1.1875,1.4983,1.9335,2.1456,1.0214,0.98133,1.1666,1.0321,1.856,1.8831,1.1531,1.2936,0.76034,1.0246,1.0392,0.92545,1.3297,1.5261,1.0657,0.89935,0.78344,1.883,1.0325,0.91869,1.0794,1.161,1.0094,1.7091,1.2887,0.90745,1.1869,1.6285,1.3361,1.7192,1.7038,0.87255,1.8507,1.4998,0.69764,1.0058,0.84844,0.98245,1.314,0.84415,1.719,1.0036,1.1808,1.7971,0.96812,0.79163,0.84329,1.1553,1.0519,0.72465,1.1688,0.6831,1.0963,0.87921,0.96964,0.85993,0.75471,0.7807,0.75706,0.8738,0.98917,1.2636,0.87921,1.0477,1.1388,0.88087,0.93727,1.3935,1.5843,1.454,0.78116,0.85739,0.95282,1.1414,1.5326,1.3429
1.0906,2.1066,0.72465,1.2776,1.6322,1.6024,0.34217,0.30601,1.1053,0.86247,1.6943,1.0695,0.79344,1.4063,1.0787,1.2191,0.99916,0.37501,1.6582,1.1353,1.4934,0.83595,1.1288,0.55847,0.92584,1.4168,1.65,1.5306,1.0364,2.5137,1.0087,1.7982,1.322,0.64291,0.59498,1.1799,0.8671,1.8153,1.7632,0.94818,1.7697,1.5636,0.6471,0.97305,1.1082,1.0374,1.2983,2.0661,0.70804,0.88129,1.008,0.83725,0.98208,0.71589,1.2421,1.0709,1.8112,1.6088,0.46436,0.7948,1.1575,1.0174,1.031,1.2066,0.90462,0.85484,0.71735,1.6786,0.89772,0.87713,1.4233,0.42265,0.94546,0.73092,0.64343,0.64658,1.606,0.75471,1.5512,1.19,0.68813,1.536,1.2355,1.5911,0.93295,1.0116,1.1372,1.2602,0.87755,1.1291,0.60432,1.4327,1.7616,0.48366,2.058,1.2116,0.41078,0.98805,0.98843,0.57267,1.1799,1.393,1.2421,1.8124,0.98507,1.0743,1.4775,1.2892,0.85781,0.67243,1.209,0.47686,1.6138,0.84801,0.87464,0.66372,1.1295,1.5584,0.4068,1.2599,1.472,2.0638,1.4864,1.1924,1.6575,1.5375,1.0849,1.142,1.4195,0.91669
0.75142,0.60213,0.21914,0.41145,0.84458,0.78755,0.24295,1.1304,0.64343,0.32858,0.21188,-0.11991,0.57098,0.26926,0.48981,0.75565,1.347,1.2337,1.0021,1.9785,0.91589,0.60759,0.8189,1.0445,0.76034,0.76174,0.83204,1.1259,0.55962,2.2859,-0.093212,-0.32712,-0.15782,0.66834,0.44404,-0.33547,0.23507,-0.071496,0.35487,0.07139,-0.028399,0.043059,0.79751,0.45489,0.055435,0.11422,0.68006,0.37569,0.69515,0.49774,-0.27312,0.47499,0.59001,1.274,0.37156,0.31481,0.19392,1.1563,0.73333,0.52532,0.39407,0.48551,1.0699,0.12927,0.62326,0.72076,0.42853,-0.16605,0.85101,0.50622,0.56985,1.1525,0.83811,0.7807,0.93098,0.87171,0.71197,0.40813,0.39204,0.70951,0.49835,0.69315,0.7193,0.16127,0.89731,0.45108,0.49713,0.53591,0.34501,0.61788,1.1046,1.0203,0.52117,-0.044997,0.84415,0.44661,0.30601,0.88624,0.57211,0.76686,0.77978,0.81669,0.77011,0.49287,0.77011,0.72416,0.27308,0.47872,1.0459,0.27915,-0.022246,0.62058,0.64396,0.95127,1.0442,0.14323,0.59388,0.903,0.78162,1.4019,0.58723,0.25231,0.46248,0.90906,0.71344,0.84587,0.60377,0.90057,0.60432,0.73908
1.3013,0.91909,0.90341,1.7542,1.0647,0.98694,1.2048,1.8883,1.041,1.1606,2.0389,1.6506,1.255,2.8997,1.5866,1.4891,1.2681,1.5847,1.1474,1.3893,1.2355,1.6298,1.9838,2.4446,1.2196,1.2194,1.1963,1.0637,1.3324,1.2684,1.5744,1.7042,1.2182,1.2143,3.1372,1.5336,1.6745,1.0463,1.6156,1.8361,2.1709,3.0097,1.8804,1.7773,1.1881,1.2955,1.606,1.1811,1.0946,1.6304,2.6455,1.2505,1.3845,1.6767,1.4978,1.1158,2.0003,1.4623,1.2042,1.3215,1.2182,1.2906,1.1979,1.6871,1.9061,2.3523,1.0318,1.6054,1.4443,1.2063,0.83681,1.0547,1.3853,1.539,1.1148,1.9887,2.2458,0.88129,1.362,1.2737,1.8109,1.2773,0.89159,1.1304,1.3868,0.71295,0.88542,0.62058,1.0069,0.80737,1.7959,0.83117,1.7601,1.3124,1.026,1.7057,1.4907,2.2456,2.2311,1.4415,1.1842,1.5868,0.97945,2.3679,1.2361,1.2579,1.1933,2.6712,1.5847,1.2105,1.4729,0.98133,1.6978,1.026,1.1915,0.80871,1.0149,1.861,0.90097,1.1016,1.9032,2.3238,0.68107,1.816,0.86794,1.938,1.8964,1.2675,1.1049,0.96774
