0,1.943,1.6881,1.288,0.66189,2.2008,1.0506,2.1601,2.0957,1.641
1.943,0,2.1513,1.6876,1.9748,1.3499,2.207,1.3162,2.3871,1.9197
1.6881,2.1513,0,1.9843,1.5156,1.8514,1.5919,1.9949,1.1391,1.9161
1.288,1.6876,1.9843,0,1.4347,2.0425,1.4704,1.7438,2.2584,0.97474
0.66189,1.9748,1.5156,1.4347,0,2.1385,1.0079,2.0513,1.9756,1.6882
2.2008,1.3499,1.8514,2.0425,2.1385,0,2.2831,1.5165,2.0101,2.1382
1.0506,2.207,1.5919,1.4704,1.0079,2.2831,0,1.8788,1.6393,1.2006
2.1601,1.3162,1.9949,1.7438,2.0513,1.5165,1.8788,0,1.8663,1.3718
2.0957,2.3871,1.1391,2.2584,1.9756,2.0101,1.6393,1.8663,0,1.8754
1.641,1.9197,1.9161,0.97474,1.6882,2.1382,1.2006,1.3718,1.8754,0
