0,0.81338,0.71655,0.543,0.28516,0.91933,0.45323,0.91714,0.88204,0.69429
0.81338,0,0.90309,0.69322,0.82866,0.56539,0.92817,0.55652,1,0.79661
0.71655,0.90309,0,0.83818,0.64172,0.78098,0.67527,0.84685,0.47907,0.81195
0.543,0.69322,0.83818,0,0.60647,0.84086,0.62432,0.73437,0.94974,0.4206
0.28516,0.82866,0.64172,0.60647,0,0.89686,0.42814,0.86493,0.83598,0.7081
0.91933,0.56539,0.78098,0.84086,0.89686,0,0.95668,0.6506,0.84648,0.89256
0.45323,0.92817,0.67527,0.62432,0.42814,0.95668,0,0.78492,0.6916,0.49854
0.91714,0.55652,0.84685,0.73437,0.86493,0.6506,0.78492,0,0.78859,0.56725
0.88204,1,0.47907,0.94974,0.83598,0.84648,0.6916,0.78859,0,0.79072
0.69429,0.79661,0.81195,0.4206,0.7081,0.89256,0.49854,0.56725,0.79072,0
