0.66755,0.21715,2.9374
0.65945,0.19543,2.3398
0.6723,0.21701,2.4327
0.67535,0.21314,2.6388
0.51768,0.22834,2.9796
0.56745,0.15796,3.5511
0.61869,0.17278,2.9863
0.63171,0.18729,2.5543
0.66693,0.21917,2.3118
0.54777,0.19516,2.793
0.69113,0.17489,2.4746
0.67356,0.1902,2.8401
0.57108,0.20174,2.5803
0.67161,0.16977,2.5202
0.69924,0.18146,5.6556
0.53488,0.23373,2.5645
0.63716,0.2352,2.0025
0.54636,0.21879,2.4305
