0,0.31967,0.57377,0.64208,0.49454,0.61749,0.9071,0.90984,0.46995,0.65027,0.92623,0.99727,0.41257,0.57377,0.85246,0.88798
0.31967,0,0.55464,0.54098,0.61749,0.50273,0.86339,0.86066,0.68033,0.54098,0.86885,0.90164,0.54098,0.42896,0.72951,0.74317
0.57377,0.55464,0,0.065574,0.92896,0.80874,0.5847,0.57104,0.95628,0.89344,0.52459,0.59836,0.87705,0.72951,0.41257,0.38251
0.64208,0.54098,0.065574,0,1,0.85246,0.56831,0.53552,0.9153,0.88251,0.54918,0.52732,0.87432,0.78689,0.48361,0.47268
0.49454,0.61749,0.92896,1,0,0.28415,0.56557,0.54098,0.5,0.5847,0.9153,0.90984,0.49727,0.59563,0.92623,0.96448
0.61749,0.50273,0.80874,0.85246,0.28415,0,0.53005,0.56011,0.58197,0.47268,0.77596,0.83607,0.6612,0.50546,0.86066,0.88525
0.9071,0.86339,0.5847,0.56831,0.56557,0.53005,0,0.032787,0.86612,0.79781,0.51639,0.50546,0.9071,0.8306,0.56284,0.61475
0.90984,0.86066,0.57104,0.53552,0.54098,0.56011,0.032787,0,0.93169,0.79781,0.48907,0.46448,0.89617,0.8388,0.57104,0.5929
0.46995,0.68033,0.95628,0.9153,0.5,0.58197,0.86612,0.93169,0,0.22678,0.5847,0.68852,0.49727,0.6612,0.89344,0.96175
0.65027,0.54098,0.89344,0.88251,0.5847,0.47268,0.79781,0.79781,0.22678,0,0.55464,0.54098,0.67486,0.48087,0.87705,0.87432
0.92623,0.86885,0.52459,0.54918,0.9153,0.77596,0.51639,0.48907,0.5847,0.55464,0,0.021858,0.97814,0.87705,0.57377,0.59836
0.99727,0.90164,0.59836,0.52732,0.90984,0.83607,0.50546,0.46448,0.68852,0.54098,0.021858,0,0.9153,0.84699,0.5929,0.51913
0.41257,0.54098,0.87705,0.87432,0.49727,0.6612,0.9071,0.89617,0.49727,0.67486,0.97814,0.9153,0,0.29781,0.5847,0.66393
0.57377,0.42896,0.72951,0.78689,0.59563,0.50546,0.8306,0.8388,0.6612,0.48087,0.87705,0.84699,0.29781,0,0.51913,0.49454
0.85246,0.72951,0.41257,0.48361,0.92623,0.86066,0.56284,0.57104,0.89344,0.87705,0.57377,0.5929,0.5847,0.51913,0,0.043716
0.88798,0.74317,0.38251,0.47268,0.96448,0.88525,0.61475,0.5929,0.96175,0.87432,0.59836,0.51913,0.66393,0.49454,0.043716,0
