0,0.75449,0.97006,0.95808,0.9521,0.75449,0.76048,0.76048,0.79641,0.8024
0.75449,0,0.89222,0.8503,0.98204,0.26347,0.7485,0.79042,0.74251,0.7485
0.97006,0.89222,0,0.29341,0.58683,0.88024,0.86228,0.91018,0.92814,0.91018
0.95808,0.8503,0.29341,0,0.57485,0.88024,0.85629,0.91617,0.92814,0.86826
0.9521,0.98204,0.58683,0.57485,0,0.8982,0.95808,1,0.98204,0.91018
0.75449,0.26347,0.88024,0.88024,0.8982,0,0.72455,0.71856,0.71856,0.79042
0.76048,0.7485,0.86228,0.85629,0.95808,0.72455,0,0.11976,0.13174,0.14371
0.76048,0.79042,0.91018,0.91617,1,0.71856,0.11976,0,0.15569,0.15569
0.79641,0.74251,0.92814,0.92814,0.98204,0.71856,0.13174,0.15569,0,0.12575
0.8024,0.7485,0.91018,0.86826,0.91018,0.79042,0.14371,0.15569,0.12575,0
