0,0.82453,0.74301,0.2764,0.21196,0.8486,0.86724,0.37655,0.375,0.89286,0.94953,0.64984,0.34317,0.92469,0.98758,0.64286
0.82453,0,0.27019,0.76165,0.88043,0.17469,0.36957,0.87966,0.95652,0.32997,0.56289,0.98758,0.91227,0.34317,0.57609,0.92547
0.74301,0.27019,0,0.81211,0.89286,0.43245,0.19332,0.84161,0.94953,0.56289,0.32376,0.96894,0.93711,0.63199,0.30512,0.95652
0.2764,0.76165,0.81211,0,0.35093,0.81755,0.87422,0.23059,0.64441,0.8882,0.91304,0.3618,0.56289,0.96196,0.86879,0.37422
0.21196,0.88043,0.89286,0.35093,0,0.82997,0.81211,0.2764,0.30124,0.97438,0.93711,0.48835,0.2927,0.93634,0.94332,0.64519
0.8486,0.17469,0.43245,0.81755,0.82997,0,0.35637,0.76863,0.91848,0.2927,0.5132,0.97516,0.94953,0.33075,0.53804,0.96894
0.86724,0.36957,0.19332,0.87422,0.81211,0.35637,0,0.82453,0.95575,0.50776,0.31211,0.9868,1,0.54969,0.31755,0.95497
0.37655,0.87966,0.84161,0.23059,0.2764,0.76863,0.82453,0,0.54503,0.94332,0.91848,0.3059,0.5396,0.96739,0.84938,0.31134
0.375,0.95652,0.94953,0.64441,0.30124,0.91848,0.95575,0.54503,0,0.87422,0.88665,0.31988,0.043478,0.84783,0.86102,0.35714
0.89286,0.32997,0.56289,0.8882,0.97438,0.2927,0.50776,0.94332,0.87422,0,0.3323,0.84938,0.81755,0.012422,0.31366,0.86879
0.94953,0.56289,0.32376,0.91304,0.93711,0.5132,0.31211,0.91848,0.88665,0.3323,0,0.91071,0.85637,0.35093,0,0.81289
0.64984,0.98758,0.96894,0.3618,0.48835,0.97516,0.9868,0.3059,0.31988,0.84938,0.91071,0,0.27019,0.85016,0.87966,0.0062112
0.34317,0.91227,0.93711,0.56289,0.2927,0.94953,1,0.5396,0.043478,0.81755,0.85637,0.27019,0,0.89286,0.85016,0.35637
0.92469,0.34317,0.63199,0.96196,0.93634,0.33075,0.54969,0.96739,0.84783,0.012422,0.35093,0.85016,0.89286,0,0.3191,0.79891
0.98758,0.57609,0.30512,0.86879,0.94332,0.53804,0.31755,0.84938,0.86102,0.31366,0,0.87966,0.85016,0.3191,0,0.85016
0.64286,0.92547,0.95652,0.37422,0.64519,0.96894,0.95497,0.31134,0.35714,0.86879,0.81289,0.0062112,0.35637,0.79891,0.85016,0
