0,0.8119,0.74842,0.8417,0.53664,0.98151,0.75484,0.90302,0.8168,0.2825
0.8119,0,0.68845,0.44044,0.77486,0.75452,0.65306,0.95253,0.42847,0.83497
0.74842,0.68845,0,0.77553,0.73938,0.77025,0.92477,1,0.4795,0.70583
0.8417,0.44044,0.77553,0,0.80839,0.75428,0.62471,0.86691,0.68451,0.80885
0.53664,0.77486,0.73938,0.80839,0,0.82857,0.48943,0.94544,0.80641,0.55118
0.98151,0.75452,0.77025,0.75428,0.82857,0,0.90254,0.70915,0.57938,0.97451
0.75484,0.65306,0.92477,0.62471,0.48943,0.90254,0,0.87673,0.8395,0.7353
0.90302,0.95253,1,0.86691,0.94544,0.70915,0.87673,0,0.92472,0.87347
0.8168,0.42847,0.4795,0.68451,0.80641,0.57938,0.8395,0.92472,0,0.82933
0.2825,0.83497,0.70583,0.80885,0.55118,0.97451,0.7353,0.87347,0.82933,0
