0,0.91383,0.91756,0.45157,0.32726,0.94127,0.96817,0.53493,0.31627,0.91298,1,0.53715,0.20295,0.92097,0.94154,0.47537
0.91383,0,0.42719,0.82504,0.97719,0.39121,0.53048,0.90534,0.95797,0.35086,0.5314,0.90433,0.91974,0.20327,0.48413,0.87123
0.91756,0.42719,0,0.8545,0.97696,0.51512,0.31131,0.9007,0.94329,0.52602,0.29106,0.90488,0.94431,0.45494,0.19953,0.88291
0.45157,0.82504,0.8545,0,0.56802,0.86597,0.89162,0.33931,0.53868,0.85443,0.90904,0.29321,0.48127,0.85383,0.88078,0.20901
0.32726,0.97719,0.97696,0.56802,0,0.86125,0.89674,0.44511,0.24247,0.8987,0.98007,0.4966,0.34915,0.94341,0.96475,0.55242
0.94127,0.39121,0.51512,0.86597,0.86125,0,0.3943,0.79665,0.88708,0.24091,0.49889,0.85179,0.91488,0.37857,0.53561,0.87066
0.96817,0.53048,0.31131,0.89162,0.89674,0.3943,0,0.83323,0.92846,0.49214,0.25414,0.88154,0.97191,0.54892,0.32479,0.91655
0.53493,0.90534,0.9007,0.33931,0.44511,0.79665,0.83323,0,0.52384,0.86034,0.90194,0.20467,0.55674,0.89947,0.9231,0.35222
0.31627,0.95797,0.94329,0.53868,0.24247,0.88708,0.92846,0.52384,0,0.84536,0.90639,0.44452,0.31869,0.91198,0.9227,0.54483
0.91298,0.35086,0.52602,0.85443,0.8987,0.24091,0.49214,0.86034,0.84536,0,0.4416,0.80456,0.87563,0.33857,0.53389,0.85804
1,0.5314,0.29106,0.90904,0.98007,0.49889,0.25414,0.90194,0.90639,0.4416,0,0.87079,0.97366,0.53524,0.35589,0.90929
0.53715,0.90433,0.90488,0.29321,0.4966,0.85179,0.88154,0.20467,0.44452,0.80456,0.87079,0,0.52342,0.88199,0.9087,0.31645
0.20295,0.91974,0.94431,0.48127,0.34915,0.91488,0.97191,0.55674,0.31869,0.87563,0.97366,0.52342,0,0.86048,0.87346,0.42136
0.92097,0.20327,0.45494,0.85383,0.94341,0.37857,0.54892,0.89947,0.91198,0.33857,0.53524,0.88199,0.86048,0,0.42133,0.8035
0.94154,0.48413,0.19953,0.88078,0.96475,0.53561,0.32479,0.9231,0.9227,0.53389,0.35589,0.9087,0.87346,0.42133,0,0.85531
0.47537,0.87123,0.88291,0.20901,0.55242,0.87066,0.91655,0.35222,0.54483,0.85804,0.90929,0.31645,0.42136,0.8035,0.85531,0
