0,0.84613,0.85459,0.40023,0.14882,0.8287,0.86923,0.43426,0.41114,0.9689,0.92129,0.58461,0.40546,0.94,0.91355,0.58704
0.84613,0,0.34155,0.76398,0.83784,0.17508,0.39365,0.80479,0.98566,0.4431,0.52445,0.97149,0.97416,0.4003,0.55413,1
0.85459,0.34155,0,0.7545,0.83893,0.36473,0.13284,0.81219,0.98647,0.57864,0.381,0.96434,0.98246,0.56723,0.41187,0.98795
0.40023,0.76398,0.7545,0,0.40444,0.76969,0.77757,0.20528,0.59568,0.90126,0.84021,0.46078,0.58257,0.8835,0.85413,0.47068
0.14882,0.83784,0.83893,0.40444,0,0.79546,0.82839,0.38014,0.37767,0.92344,0.86354,0.53826,0.36494,0.8833,0.87203,0.5495
0.8287,0.17508,0.36473,0.76969,0.79546,0,0.34092,0.76772,0.91895,0.3496,0.48009,0.91473,0.90591,0.32784,0.49361,0.94304
0.86923,0.39365,0.13284,0.77757,0.82839,0.34092,0,0.80331,0.96154,0.53391,0.31189,0.93874,0.95839,0.52749,0.34555,0.96287
0.43426,0.80479,0.81219,0.20528,0.38014,0.76772,0.80331,0,0.54556,0.88124,0.82755,0.3882,0.5189,0.84645,0.84812,0.41238
0.41114,0.98566,0.98647,0.59568,0.37767,0.91895,0.96154,0.54556,0,0.90743,0.87968,0.38784,0.098736,0.89283,0.86366,0.39764
0.9689,0.4431,0.57864,0.90126,0.92344,0.3496,0.53391,0.88124,0.90743,0,0.43891,0.86531,0.91012,0.14858,0.40559,0.89627
0.92129,0.52445,0.381,0.84021,0.86354,0.48009,0.31189,0.82755,0.87968,0.43891,0,0.83834,0.86863,0.4099,0.13788,0.86128
0.58461,0.97149,0.96434,0.46078,0.53826,0.91473,0.93874,0.3882,0.38784,0.86531,0.83834,0,0.40063,0.8815,0.8171,0.12427
0.40546,0.97416,0.98246,0.58257,0.36494,0.90591,0.95839,0.5189,0.098736,0.91012,0.86863,0.40063,0,0.86876,0.86604,0.41486
0.94,0.4003,0.56723,0.8835,0.8833,0.32784,0.52749,0.84645,0.89283,0.14858,0.4099,0.8815,0.86876,0,0.42078,0.91424
0.91355,0.55413,0.41187,0.85413,0.87203,0.49361,0.34555,0.84812,0.86366,0.40559,0.13788,0.8171,0.86604,0.42078,0,0.8386
0.58704,1,0.98795,0.47068,0.5495,0.94304,0.96287,0.41238,0.39764,0.89627,0.86128,0.12427,0.41486,0.91424,0.8386,0
