0,0.18939,0.4329,0.45884,0.62493,0.64924,0.7878,0.88375,0.63606,0.69191,0.8259,0.90134,0.44457,0.50678,0.63383,0.71088
0.18939,0,0.28636,0.343,0.674,0.64848,0.74424,0.84005,0.67842,0.69052,0.79299,0.85756,0.49838,0.50379,0.57474,0.63566
0.4329,0.28636,0,0.26181,0.82046,0.77441,0.76478,0.843,0.81648,0.78959,0.75243,0.82285,0.63861,0.59665,0.52757,0.54733
0.45884,0.343,0.26181,0,0.87578,0.81929,0.79653,0.85084,0.86765,0.83212,0.78141,0.81493,0.6989,0.65979,0.59137,0.53569
0.62493,0.674,0.82046,0.87578,0,0.16771,0.38197,0.47297,0.41834,0.5001,0.68489,0.75865,0.68946,0.71838,0.82402,0.91793
0.64924,0.64848,0.77441,0.81929,0.16771,0,0.25806,0.37828,0.48922,0.51076,0.6298,0.7044,0.70968,0.7125,0.77706,0.8743
0.7878,0.74424,0.76478,0.79653,0.38197,0.25806,0,0.26451,0.6195,0.58654,0.5634,0.61647,0.83166,0.79491,0.77072,0.83355
0.88375,0.84005,0.843,0.85084,0.47297,0.37828,0.26451,0,0.69736,0.66204,0.64117,0.65679,0.90868,0.85863,0.8114,0.84852
0.63606,0.67842,0.81648,0.86765,0.41834,0.48922,0.6195,0.69736,0,0.17046,0.438,0.52509,0.72954,0.7683,0.87263,0.95542
0.69191,0.69052,0.78959,0.83212,0.5001,0.51076,0.58654,0.66204,0.17046,0,0.29305,0.36864,0.80219,0.80332,0.86807,0.94613
0.8259,0.79299,0.75243,0.78141,0.68489,0.6298,0.5634,0.64117,0.438,0.29305,0,0.25443,0.93439,0.90227,0.87605,0.88155
0.90134,0.85756,0.82285,0.81493,0.75865,0.7044,0.61647,0.65679,0.52509,0.36864,0.25443,0,1,0.96708,0.91865,0.90147
0.44457,0.49838,0.63861,0.6989,0.68946,0.70968,0.83166,0.90868,0.72954,0.80219,0.93439,1,0,0.1777,0.39793,0.49745
0.50678,0.50379,0.59665,0.65979,0.71838,0.7125,0.79491,0.85863,0.7683,0.80332,0.90227,0.96708,0.1777,0,0.27247,0.36752
0.63383,0.57474,0.52757,0.59137,0.82402,0.77706,0.77072,0.8114,0.87263,0.86807,0.87605,0.91865,0.39793,0.27247,0,0.28272
0.71088,0.63566,0.54733,0.53569,0.91793,0.8743,0.83355,0.84852,0.95542,0.94613,0.88155,0.90147,0.49745,0.36752,0.28272,0
