0,0.42723,0.94766,0.94686,1,0.46151,0.51516,0.50726,0.52284,0.53473
0.42723,0,0.7606,0.77633,0.85766,0.20568,0.31826,0.31805,0.31539,0.31545
0.94766,0.7606,0,0.23839,0.28682,0.77143,0.7319,0.74147,0.7391,0.73092
0.94686,0.77633,0.23839,0,0.24764,0.76199,0.72226,0.73746,0.75888,0.73133
1,0.85766,0.28682,0.24764,0,0.85658,0.82399,0.83633,0.8477,0.83725
0.46151,0.20568,0.77143,0.76199,0.85658,0,0.32201,0.32848,0.33061,0.32955
0.51516,0.31826,0.7319,0.72226,0.82399,0.32201,0,0.094924,0.20522,0.18264
0.50726,0.31805,0.74147,0.73746,0.83633,0.32848,0.094924,0,0.18262,0.18739
0.52284,0.31539,0.7391,0.75888,0.8477,0.33061,0.20522,0.18262,0,0.11814
0.53473,0.31545,0.73092,0.73133,0.83725,0.32955,0.18264,0.18739,0.11814,0
