0,0.25875,0.58173,0.61466,0.464,0.60208,0.92341,0.91422,0.47451,0.59606,0.99453,0.96969,0.38764,0.42341,0.76193,0.75777
0.25875,0,0.48304,0.52155,0.58621,0.48414,0.88939,0.90153,0.60744,0.51554,0.82987,0.88698,0.47002,0.34705,0.73643,0.73304
0.58173,0.48304,0,0.018381,0.90689,0.88425,0.5233,0.57221,0.99672,0.89365,0.52265,0.49869,0.81499,0.69737,0.38993,0.41696
0.61466,0.52155,0.018381,0,1,0.89486,0.50635,0.54409,0.9942,0.8756,0.54168,0.49989,0.80274,0.77265,0.39267,0.3616
0.464,0.58621,0.90689,1,0,0.30974,0.48173,0.56302,0.38206,0.51444,0.82845,0.85985,0.50252,0.5977,0.93982,0.94595
0.60208,0.48414,0.88425,0.89486,0.30974,0,0.49748,0.57921,0.5872,0.42133,0.84891,0.86718,0.64672,0.44737,0.89781,0.8349
0.92341,0.88939,0.5233,0.50635,0.48173,0.49748,0,0.012254,0.87604,0.83206,0.47035,0.49354,0.90252,0.88731,0.493,0.49114
0.91422,0.90153,0.57221,0.54409,0.56302,0.57921,0.012254,0,0.91138,0.80755,0.43479,0.43173,0.99037,0.87965,0.59617,0.51554
0.47451,0.60744,0.99672,0.9942,0.38206,0.5872,0.87604,0.91138,0,0.23578,0.59508,0.62615,0.41346,0.64179,0.9419,0.9605
0.59606,0.51554,0.89365,0.8756,0.51444,0.42133,0.83206,0.80755,0.23578,0,0.49092,0.58381,0.6023,0.53796,0.88085,0.92068
0.99453,0.82987,0.52265,0.54168,0.82845,0.84891,0.47035,0.43479,0.59508,0.49092,0,0.032932,0.9256,0.92505,0.50864,0.5093
0.96969,0.88698,0.49869,0.49989,0.85985,0.86718,0.49354,0.43173,0.62615,0.58381,0.032932,0,0.91269,0.79639,0.53053,0.48162
0.38764,0.47002,0.81499,0.80274,0.50252,0.64672,0.90252,0.99037,0.41346,0.6023,0.9256,0.91269,0,0.26488,0.53359,0.55492
0.42341,0.34705,0.69737,0.77265,0.5977,0.44737,0.88731,0.87965,0.64179,0.53796,0.92505,0.79639,0.26488,0,0.5407,0.54245
0.76193,0.73643,0.38993,0.39267,0.93982,0.89781,0.493,0.59617,0.9419,0.88085,0.50864,0.53053,0.53359,0.5407,0,0.038293
0.75777,0.73304,0.41696,0.3616,0.94595,0.8349,0.49114,0.51554,0.9605,0.92068,0.5093,0.48162,0.55492,0.54245,0.038293,0
