0,0.71277,0.76596,0.34043,0.2766,0.94681,0.97872,0.54255,0.23404,0.91489,0.98936,0.55319,0.24468,0.87234,0.89362,0.48936
0.71277,0,0.40426,0.76596,0.93617,0.20213,0.57447,0.96809,0.94681,0.21277,0.53191,0.94681,0.87234,0.20213,0.5,0.92553
0.76596,0.40426,0,0.74468,0.97872,0.58511,0.2234,0.93617,0.94681,0.54255,0.2234,0.96809,0.91489,0.56383,0.20213,0.90426
0.34043,0.76596,0.74468,0,0.57447,0.91489,0.95745,0.23404,0.57447,0.96809,0.92553,0.24468,0.48936,0.85106,0.8617,0.21277
0.2766,0.93617,0.97872,0.57447,0,0.76596,0.80851,0.3617,0.23404,0.94681,0.92553,0.54255,0.26596,0.94681,0.96809,0.53191
0.94681,0.20213,0.58511,0.91489,0.76596,0,0.40426,0.76596,0.92553,0.19149,0.52128,0.92553,0.90426,0.21277,0.57447,0.93617
0.97872,0.57447,0.2234,0.95745,0.80851,0.40426,0,0.76596,0.92553,0.55319,0.2234,0.93617,0.93617,0.55319,0.23404,0.94681
0.54255,0.96809,0.93617,0.23404,0.3617,0.76596,0.76596,0,0.54255,0.94681,0.88298,0.21277,0.6383,0.98936,0.94681,0.2234
0.23404,0.94681,0.94681,0.57447,0.23404,0.92553,0.92553,0.54255,0,0.73404,0.76596,0.32979,0.24468,0.91489,0.96809,0.57447
0.91489,0.21277,0.54255,0.96809,0.94681,0.19149,0.55319,0.94681,0.73404,0,0.40426,0.7766,0.96809,0.2234,0.54255,0.98936
0.98936,0.53191,0.2234,0.92553,0.92553,0.52128,0.2234,0.88298,0.76596,0.40426,0,0.74468,1,0.51064,0.21277,0.95745
0.55319,0.94681,0.96809,0.24468,0.54255,0.92553,0.93617,0.21277,0.32979,0.7766,0.74468,0,0.56383,0.97872,0.95745,0.23404
0.24468,0.87234,0.91489,0.48936,0.26596,0.90426,0.93617,0.6383,0.24468,0.96809,1,0.56383,0,0.7234,0.73404,0.34043
0.87234,0.20213,0.56383,0.85106,0.94681,0.21277,0.55319,0.98936,0.91489,0.2234,0.51064,0.97872,0.7234,0,0.42553,0.76596
0.89362,0.5,0.20213,0.8617,0.96809,0.57447,0.23404,0.94681,0.96809,0.54255,0.21277,0.95745,0.73404,0.42553,0,0.76596
0.48936,0.92553,0.90426,0.21277,0.53191,0.93617,0.94681,0.2234,0.57447,0.98936,0.95745,0.23404,0.34043,0.76596,0.76596,0
