0,0.96512,0.69099,0.97857,0.59162,0.8919,0.85707,0.73617,0.80624,0.41881
0.96512,0,0.92351,0.5555,0.88497,0.69738,0.67228,0.90245,0.69973,0.9481
0.69099,0.92351,0,0.99855,0.86159,0.84155,1,0.8223,0.55837,0.69026
0.97857,0.5555,0.99855,0,0.79883,0.70599,0.6586,0.96584,0.89253,0.98724
0.59162,0.88497,0.86159,0.79883,0,0.80342,0.55609,0.76865,0.84877,0.63045
0.8919,0.69738,0.84155,0.70599,0.80342,0,0.72192,0.69775,0.64923,0.94526
0.85707,0.67228,1,0.6586,0.55609,0.72192,0,0.86858,0.84618,0.79831
0.73617,0.90245,0.8223,0.96584,0.76865,0.69775,0.86858,0,0.70359,0.79239
0.80624,0.69973,0.55837,0.89253,0.84877,0.64923,0.84618,0.70359,0,0.79049
0.41881,0.9481,0.69026,0.98724,0.63045,0.94526,0.79831,0.79239,0.79049,0
