0,0.27688,0.71967,0.74796,0.62213,0.68198,0.93317,0.91422,0.598,0.68518,0.88842,0.89943,0.38689,0.48633,0.821,0.85092
0.27688,0,0.63534,0.65822,0.70783,0.64381,0.88779,0.87102,0.67314,0.60584,0.82636,0.83941,0.48564,0.42549,0.76168,0.78792
0.71967,0.63534,0,0.12846,0.94289,0.88636,0.6116,0.61387,0.96358,0.90858,0.6109,0.60559,0.80421,0.76696,0.38932,0.39792
0.74796,0.65822,0.12846,0,0.98479,0.93314,0.65935,0.6677,0.99646,0.94364,0.64673,0.64594,0.82583,0.77622,0.395,0.39874
0.62213,0.70783,0.94289,0.98479,0,0.27647,0.71401,0.70384,0.50507,0.61134,0.84228,0.85538,0.65281,0.70518,0.94873,0.96733
0.68198,0.64381,0.88636,0.93314,0.27647,0,0.66284,0.64961,0.60564,0.52954,0.8063,0.81864,0.68319,0.63443,0.90502,0.91152
0.93317,0.88779,0.6116,0.65935,0.71401,0.66284,0,0.12503,0.89018,0.83134,0.44634,0.45616,0.95099,0.92976,0.64911,0.66468
0.91422,0.87102,0.61387,0.6677,0.70384,0.64961,0.12503,0,0.88398,0.83079,0.4518,0.45611,0.92817,0.91566,0.64078,0.65684
0.598,0.67314,0.96358,0.99646,0.50507,0.60564,0.89018,0.88398,0,0.30405,0.71015,0.71789,0.65476,0.72445,0.99711,1
0.68518,0.60584,0.90858,0.94364,0.61134,0.52954,0.83134,0.83079,0.30405,0,0.62932,0.63114,0.72938,0.67656,0.95123,0.94247
0.88842,0.82636,0.6109,0.64673,0.84228,0.8063,0.44634,0.4518,0.71015,0.62932,0,0.11109,0.90178,0.88711,0.64829,0.63144
0.89943,0.83941,0.60559,0.64594,0.85538,0.81864,0.45616,0.45611,0.71789,0.63114,0.11109,0,0.93046,0.91481,0.67015,0.6489
0.38689,0.48564,0.80421,0.82583,0.65281,0.68319,0.95099,0.92817,0.65476,0.72938,0.90178,0.93046,0,0.25602,0.67258,0.70915
0.48633,0.42549,0.76696,0.77622,0.70518,0.63443,0.92976,0.91566,0.72445,0.67656,0.88711,0.91481,0.25602,0,0.61933,0.64673
0.821,0.76168,0.38932,0.395,0.94873,0.90502,0.64911,0.64078,0.99711,0.95123,0.64829,0.67015,0.67258,0.61933,0,0.13333
0.85092,0.78792,0.39792,0.39874,0.96733,0.91152,0.66468,0.65684,1,0.94247,0.63144,0.6489,0.70915,0.64673,0.13333,0
