0,0.997,0.63288,0.876,0.45883,0.84083,0.643,0.70724,0.77556,0.28365
0.997,0,0.8815,0.50177,0.89817,0.62065,0.79586,0.99619,0.78352,1
0.63288,0.8815,0,0.8726,0.81884,0.87385,0.88615,0.91026,0.44465,0.63607
0.876,0.50177,0.8726,0,0.73249,0.63821,0.57218,0.96788,0.86514,0.91691
0.45883,0.89817,0.81884,0.73249,0,0.73788,0.36111,0.80589,0.8733,0.54109
0.84083,0.62065,0.87385,0.63821,0.73788,0,0.73531,0.70798,0.78238,0.84512
0.643,0.79586,0.88615,0.57218,0.36111,0.73531,0,0.88252,0.92444,0.7024
0.70724,0.99619,0.91026,0.96788,0.80589,0.70798,0.88252,0,0.87926,0.75042
0.77556,0.78352,0.44465,0.86514,0.8733,0.78238,0.92444,0.87926,0,0.76682
0.28365,1,0.63607,0.91691,0.54109,0.84512,0.7024,0.75042,0.76682,0
