0,0.25614,0.39884,0.52603,0.59028,0.6921,0.80063,0.87824,0.95868,1
0.25614,0,0.19125,0.34257,0.43409,0.5231,0.62456,0.69758,0.78341,0.8343
0.39884,0.19125,0,0.24367,0.33832,0.40815,0.49863,0.57173,0.66251,0.70829
0.52603,0.34257,0.24367,0,0.18994,0.25888,0.36422,0.43991,0.52256,0.56881
0.59028,0.43409,0.33832,0.18994,0,0.18607,0.27683,0.36431,0.44969,0.47716
0.6921,0.5231,0.40815,0.25888,0.18607,0,0.19679,0.25535,0.35259,0.39391
0.80063,0.62456,0.49863,0.36422,0.27683,0.19679,0,0.17117,0.2615,0.30953
0.87824,0.69758,0.57173,0.43991,0.36431,0.25535,0.17117,0,0.20365,0.22973
0.95868,0.78341,0.66251,0.52256,0.44969,0.35259,0.2615,0.20365,0,0.16099
1,0.8343,0.70829,0.56881,0.47716,0.39391,0.30953,0.22973,0.16099,0
