0,0.76331,0.86982,0.34911,0.2071,0.97041,0.99408,0.57396,0.19527,0.98225,0.97633,0.53846,0.16568,0.86391,0.92308,0.38462
0.76331,0,0.4142,0.83432,0.95858,0.19527,0.47337,0.98225,0.94675,0.2071,0.52071,0.95266,0.85207,0.15976,0.46746,0.92899
0.86982,0.4142,0,0.84024,1,0.49112,0.20118,0.99408,0.98225,0.59763,0.19527,0.95266,0.86391,0.42604,0.15385,0.91124
0.34911,0.83432,0.84024,0,0.52663,0.97633,0.95858,0.18343,0.56805,0.99408,0.95266,0.20118,0.46154,0.9645,0.91716,0.1716
0.2071,0.95858,1,0.52663,0,0.89349,0.84615,0.42604,0.17751,0.93491,0.98817,0.46154,0.21893,0.91716,0.95266,0.52663
0.97041,0.19527,0.49112,0.97633,0.89349,0,0.39053,0.7929,0.93491,0.16568,0.57396,0.94675,0.97041,0.20118,0.59763,0.9645
0.99408,0.47337,0.20118,0.95858,0.84615,0.39053,0,0.81657,0.95266,0.53254,0.1716,0.91124,0.98817,0.5503,0.19527,0.94083
0.57396,0.98225,0.99408,0.18343,0.42604,0.7929,0.81657,0,0.46746,0.91124,0.92308,0.19527,0.60355,1,0.9645,0.1716
0.19527,0.94675,0.98225,0.56805,0.17751,0.93491,0.95266,0.46746,0,0.84024,0.8284,0.34911,0.22485,0.93491,0.98817,0.49704
0.98225,0.2071,0.59763,0.99408,0.93491,0.16568,0.53254,0.91124,0.84024,0,0.40237,0.88166,0.93491,0.2071,0.55621,0.9645
0.97633,0.52071,0.19527,0.95266,0.98817,0.57396,0.1716,0.92308,0.8284,0.40237,0,0.85207,0.91124,0.51479,0.2071,0.98225
0.53846,0.95266,0.95266,0.20118,0.46154,0.94675,0.91124,0.19527,0.34911,0.88166,0.85207,0,0.56213,0.98225,0.94675,0.19527
0.16568,0.85207,0.86391,0.46154,0.21893,0.97041,0.98817,0.60355,0.22485,0.93491,0.91124,0.56213,0,0.87574,0.85799,0.32544
0.86391,0.15976,0.42604,0.9645,0.91716,0.20118,0.5503,1,0.93491,0.2071,0.51479,0.98225,0.87574,0,0.32544,0.85207
0.92308,0.46746,0.15385,0.91716,0.95266,0.59763,0.19527,0.9645,0.98817,0.55621,0.2071,0.94675,0.85799,0.32544,0,0.84024
0.38462,0.92899,0.91124,0.1716,0.52663,0.9645,0.94083,0.1716,0.49704,0.9645,0.98225,0.19527,0.32544,0.85207,0.84024,0
