0,0.61799,0.79795,0.7914,0.78424,0.67471,0.96999,0.93554,0.95307,0.92073
0.61799,0,0.73568,0.73119,0.84709,0.24612,0.7603,0.74495,0.79988,0.7709
0.79795,0.73568,0,0.22405,0.44232,0.76598,0.9075,0.88019,0.95179,0.85735
0.7914,0.73119,0.22405,0,0.37602,0.74713,0.95867,0.94476,0.98941,0.91168
0.78424,0.84709,0.44232,0.37602,0,0.89791,1,0.96436,0.97224,0.91428
0.67471,0.24612,0.76598,0.74713,0.89791,0,0.73121,0.69187,0.75734,0.72645
0.96999,0.7603,0.9075,0.95867,1,0.73121,0,0.22871,0.29493,0.25956
0.93554,0.74495,0.88019,0.94476,0.96436,0.69187,0.22871,0,0.2932,0.24133
0.95307,0.79988,0.95179,0.98941,0.97224,0.75734,0.29493,0.2932,0,0.24334
0.92073,0.7709,0.85735,0.91168,0.91428,0.72645,0.25956,0.24133,0.24334,0
