0,0.79634,0.727,0.34069,0.21934,0.84673,0.74922,0.39966,0.48326,0.98344,0.79837,0.56711,0.5594,0.97707,0.80201,0.66089
0.79634,0,0.2588,0.75096,0.8428,0.2104,0.29031,0.78296,0.93784,0.418,0.42627,0.90091,1,0.46301,0.51279,0.96331
0.727,0.2588,0,0.68461,0.77268,0.30604,0.18693,0.72741,0.86689,0.53045,0.37638,0.86195,0.94656,0.52851,0.4313,0.91514
0.34069,0.75096,0.68461,0,0.38279,0.77935,0.69918,0.20221,0.56526,0.90105,0.80282,0.42127,0.64137,0.88507,0.79088,0.54544
0.21934,0.8428,0.77268,0.38279,0,0.8345,0.77966,0.3608,0.32896,0.9426,0.80753,0.46657,0.40085,0.93206,0.79807,0.54141
0.84673,0.2104,0.30604,0.77935,0.8345,0,0.33003,0.79234,0.90082,0.33542,0.3939,0.88695,0.97172,0.35631,0.4712,0.9344
0.74922,0.29031,0.18693,0.69918,0.77966,0.33003,0,0.70941,0.86849,0.50502,0.30931,0.83026,0.9418,0.48623,0.33668,0.89711
0.39966,0.78296,0.72741,0.20221,0.3608,0.79234,0.70941,0,0.49701,0.88322,0.77434,0.29984,0.58771,0.85905,0.75061,0.42271
0.48326,0.93784,0.86689,0.56526,0.32896,0.90082,0.86849,0.49701,0,0.95314,0.80889,0.447,0.26407,0.9352,0.80144,0.43732
0.98344,0.418,0.53045,0.90105,0.9426,0.33542,0.50502,0.88322,0.95314,0,0.42117,0.91577,0.99486,0.25698,0.48792,0.96979
0.79837,0.42627,0.37638,0.80282,0.80753,0.3939,0.30931,0.77434,0.80889,0.42117,0,0.79246,0.88332,0.42056,0.23103,0.83701
0.56711,0.90091,0.86195,0.42127,0.46657,0.88695,0.83026,0.29984,0.447,0.91577,0.79246,0,0.48217,0.88765,0.74203,0.2584
0.5594,1,0.94656,0.64137,0.40085,0.97172,0.9418,0.58771,0.26407,0.99486,0.88332,0.48217,0,0.98475,0.85266,0.43303
0.97707,0.46301,0.52851,0.88507,0.93206,0.35631,0.48623,0.85905,0.9352,0.25698,0.42056,0.88765,0.98475,0,0.41654,0.92086
0.80201,0.51279,0.4313,0.79088,0.79807,0.4712,0.33668,0.75061,0.80144,0.48792,0.23103,0.74203,0.85266,0.41654,0,0.79322
0.66089,0.96331,0.91514,0.54544,0.54141,0.9344,0.89711,0.42271,0.43732,0.96979,0.83701,0.2584,0.43303,0.92086,0.79322,0
