0,0.96096,0.75576,0.97598,0.57057,0.81381,0.86787,0.78779,0.86386,0.45846
0.96096,0,0.98498,0.54855,0.95295,0.74374,0.82182,0.98298,0.73974,0.96096
0.75576,0.98498,0,1,0.9029,0.87187,0.95095,0.84685,0.62162,0.73874
0.97598,0.54855,1,0,0.91291,0.69369,0.69369,0.95996,0.88589,0.96897
0.57057,0.95295,0.9029,0.91291,0,0.82683,0.55455,0.71572,0.87988,0.74074
0.81381,0.74374,0.87187,0.69369,0.82683,0,0.86887,0.70671,0.75776,0.86086
0.86787,0.82182,0.95095,0.69369,0.55455,0.86887,0,0.91692,0.94394,0.82983
0.78779,0.98298,0.84685,0.95996,0.71572,0.70671,0.91692,0,0.79479,0.81982
0.86386,0.73974,0.62162,0.88589,0.87988,0.75776,0.94394,0.79479,0,0.81381
0.45846,0.96096,0.73874,0.96897,0.74074,0.86086,0.82983,0.81982,0.81381,0
