1887,1056,1453,1002,3042,2135,2305,1351,2778,2345,1056,2354,1183,3289,3317,1132,1469,895,1698,1101,1453,1183,2560,920,1768,956,1807,936,4026,1106,1002,3289,920,2274,1210,2682,3004,1086,943,1135,3042,3317,1768,1210,2771,1695,2734,2486,1754,2480,2135,1132,956,2682,1695,2151,13952,2616,1499,2347,2305,1469,1807,3004,2734,13952,2289,980,3226,2243,1351,895,936,1086,2486,2616,980,2062,1594,1650,2778,1698,4026,943,1754,1499,3226,1594,3153,3138,2345,1101,1106,1135,2480,2347,2243,1650,3138,2785
2411,1630,1222,1551,1670,1447,2236,2323,1898,1810,1630,1554,1567,1710,1917,1561,1591,1961,2518,2025,1222,1567,1937,1751,1559,2195,1651,2234,1742,1726,1551,1710,1751,1623,1860,1710,2214,1695,1726,1764,1670,1917,1559,1860,2569,1600,3444,1766,2010,2659,1447,1561,2195,1710,1600,2988,1589,1765,1820,2466,2236,1591,1651,2214,3444,1589,1619,1603,2292,2512,2323,1961,2234,1695,1766,1765,1603,2720,2763,2135,1898,2518,1742,1726,2010,1820,2292,2763,2625,1700,1810,2025,1726,1764,2659,2466,2512,2135,1700,1850
3034,2750,3047,3004,3902,3376,4341,3334,2881,4932,2750,3573,3091,2992,2949,6864,3146,3686,4702,2960,3047,3091,4878,3135,3837,3310,2674,3212,4604,8484,3004,2992,3135,6137,3112,4165,3749,3112,3189,3256,3902,2949,3837,3112,3726,4417,4779,5370,2982,3628,3376,6864,3310,4165,4417,4253,3924,3980,4056,2839,4341,3146,2674,3749,4779,3924,6334,3846,3750,2631,3334,3686,3212,3112,5370,3980,3846,3278,3979,5140,2881,4702,4604,3189,2982,4056,3750,3979,5617,3507,4932,2960,8484,3256,3628,2839,2631,5140,3507,3277
4588,3686,4967,7634,11338,7007,10447,3651,8039,4610,3686,3679,4245,10268,6787,4924,4738,6269,8484,4936,4967,4245,4747,10618,6902,3162,11354,4269,5364,9089,7634,10268,10618,3318,11436,5283,10022,10052,7861,7279,11338,6787,6902,11436,5414,6516,3915,6186,4401,2999,7007,4924,3162,5283,6516,4100,5909,4341,4864,6286,10447,4738,11354,10022,3915,5909,5691,4309,7115,8730,3651,6269,4269,10052,6186,4341,4309,5237,5086,6291,8039,8484,5364,7861,4401,4864,7115,5086,4901,2882,4610,4936,9089,7279,2999,6286,8730,6291,2882,4494
3557,3787,3426,4490,7041,4967,4566,4596,4307,6835,3787,6227,4259,5462,4807,4090,4772,4430,4013,3980,3426,4259,3997,4163,4092,3969,5361,4635,4413,4977,4490,5462,4163,3983,4087,5789,4566,4257,3340,4331,7041,4807,4092,4087,5660,6731,11721,3736,5203,5643,4967,4090,3969,5789,6731,3485,3796,4961,4027,4285,4566,4772,5361,4566,11721,3796,3993,4320,4187,4680,4596,4430,4635,4257,3736,4961,4320,4210,4467,4901,4307,4013,4413,3340,5203,4027,4187,4467,5508,4406,6835,3980,4977,4331,5643,4285,4680,4901,4406,4963
2919,2408,2745,3551,4103,114458,3993,3264,4641,3376,2408,2510,3792,2280,9014,3096,2263,5839,2769,3817,2745,3792,3256,4504,6359,3288,3473,8504,2193,5215,3551,2280,4504,2679,2656,3096,3759,4327,9472,4065,4103,9014,6359,2656,2879,2472,2616,2169,3911,2783,114458,3096,3288,3096,2472,2201,5713,2759,2921,4088,3993,2263,3473,3759,2616,5713,1944,2872,2554,3391,3264,5839,8504,4327,2169,2759,2872,2288,2592,2399,4641,2769,2193,9472,3911,2921,2554,2592,2278,3263,3376,3817,5215,4065,2783,4088,3391,2399,3263,2376
14124,5377,7636,4803,10039,5294,5000,8302,5365,6721,5377,3827,4114,7250,4974,11535,6101,4144,10433,5174,7636,4114,4066,4152,7832,3541,5287,5331,4791,7492,4803,7250,4152,6064,3774,6302,3712,5816,4903,3866,10039,4974,7832,3774,12022,6437,5820,9642,6486,5953,5294,11535,3541,6302,6437,7232,7586,7997,5163,8315,5000,6101,5287,3712,5820,7586,6923,5974,5597,10142,8302,4144,5331,5816,9642,7997,5974,6935,5125,6940,5365,10433,4791,4903,6486,5163,5597,5125,8457,4859,6721,5174,7492,3866,5953,8315,10142,6940,4859,3945
2832,3055,2812,2640,2719,3127,2607,2577,3183,6825,3055,2959,3416,6528,3480,2760,5216,3468,8160,2223,2812,3416,3176,2697,2807,2832,5256,2953,6400,5472,2640,6528,2697,2599,3031,3623,3624,2632,3200,4536,2719,3480,2807,3031,2551,3696,5616,3184,3496,3237,3127,2760,2832,3623,3696,2481,3095,8823,3815,3713,2607,5216,5256,3624,5616,3095,3208,5176,2530,3608,2577,3468,2953,2632,3184,8823,5176,3771,3153,3425,3183,8160,6400,3200,3496,3815,2530,3153,3073,3105,6825,2223,5472,4536,3237,3713,3608,3425,3105,3120
3032,2562,3168,2544,3848,3680,3272,4024,3207,3936,2562,4058,3512,17672,13384,2823,5035,3640,4032,2932,3168,3512,5912,2736,3408,3405,3272,4223,4447,4392,2544,17672,2736,3664,5064,13939,4005,2928,4188,3272,3848,13384,3408,5064,4175,4464,3152,3559,3216,3416,3680,2823,3405,13939,4464,6047,7512,11640,3676,7168,3272,5035,3272,4005,3152,7512,3728,3431,3816,3608,4024,3640,4223,2928,3559,11640,3431,3440,4952,3336,3207,4032,4447,4188,3216,3676,3816,4952,2848,2831,3936,2932,4392,3272,3416,7168,3608,3336,2831,2624
2936,3541,3456,2760,4198,2889,3243,3696,3406,3114,3541,3104,3985,6321,3966,7432,4489,4203,4850,3169,3456,3985,2850,3244,3649,3346,3396,4704,8465,5013,2760,6321,3244,3466,3625,4283,4517,4679,3173,3766,4198,3966,3649,3625,3312,3259,4670,4990,3436,4444,2889,7432,3346,4283,3259,3459,3345,3805,3682,4764,3243,4489,3396,4517,4670,3345,4235,4657,3228,3182,3696,4203,4704,4679,4990,3805,4657,2953,3590,7333,3406,4850,8465,3173,3436,3682,3228,3590,4428,3975,3114,3169,5013,3766,4444,4764,3182,7333,3975,3764
