0.77531,0.34123,3.025
0.74815,0.36729,2.9333
0.83457,0.31034,3.4231
0.75802,0.33526,2.6816
0.78765,0.37666,3.8389
0.64444,0.32446,1.7768
0.79753,0.38219,3.802
0.82469,0.3666,4.5092
0.71111,0.36035,1.8209
0.79506,0.29009,2.9795
0.71358,0.42869,1.9235
0.79012,0.37622,3.9051
0.82469,0.35729,4.1243
0.68148,0.30941,2.2353
0.61944,0.31074,3.3477
0.69383,0.38355,2.2957
0.88148,0.22647,6.8556
0.64938,0.3169,2.5394
