0.58025,0.23438,2.2973
0.7679,0.28111,2.0963
0.80988,0.26339,2.0704
0.8716,0.24269,4.7143
0.72593,0.27483,1.6816
0.94074,0.13934,7.6347
0.95062,0.11497,11.241
0.68395,0.25177,2.6446
0.81482,0.25842,4.8014
0.77284,0.28717,2.3526
0.81235,0.28211,3.614
0.96543,0.074241,8.9909
0.70617,0.26396,1.7112
0.55309,0.2737,1.6434
0.95062,0.15812,17.846
0.68395,0.31334,1.6476
0.94321,0.15283,14.97
