0,0.96711,0.88158,0.73026,0.40132,0.99342,0.44079,0.93421,0.84211,0.82237
0.96711,0,0.98026,0.93421,1,0.69079,0.98684,0.51974,0.96053,0.83553
0.88158,0.98026,0,0.94737,0.83553,0.96711,0.82895,0.95395,0.34868,0.92763
0.73026,0.93421,0.94737,0,0.83553,0.99342,0.57895,0.78947,0.94079,0.375
0.40132,1,0.83553,0.83553,0,0.96711,0.52632,0.98026,0.78947,0.80921
0.99342,0.69079,0.96711,0.99342,0.96711,0,0.98026,0.66447,0.91447,0.89474
0.44079,0.98684,0.82895,0.57895,0.52632,0.98026,0,0.86184,0.67105,0.48684
0.93421,0.51974,0.95395,0.78947,0.98026,0.66447,0.86184,0,0.86184,0.57895
0.84211,0.96053,0.34868,0.94079,0.78947,0.91447,0.67105,0.86184,0,0.82895
0.82237,0.83553,0.92763,0.375,0.80921,0.89474,0.48684,0.57895,0.82895,0
