0,7.8947,8.6842,8.7895,8.4737,8.0526,8.1053,8.1579,8.1579,8.1579
7.8947,0,8.3684,8.3684,8.7368,1.4737,7.3158,7.3158,7.3684,7.1053
8.6842,8.3684,0,2,4.7368,8.3158,8.6316,8.5789,8.5263,8.5789
8.7895,8.3684,2,0,4.8421,8.3158,8.5263,8.1053,8.5263,8.6316
8.4737,8.7368,4.7368,4.8421,0,8.6316,8.5789,8.7368,8.6842,8.6842
8.0526,1.4737,8.3158,8.3158,8.6316,0,6.7895,6.5789,6.6842,6.8421
8.1053,7.3158,8.6316,8.5263,8.5789,6.7895,0,1.4211,1.2632,1.3684
8.1579,7.3158,8.5789,8.1053,8.7368,6.5789,1.4211,0,1,1.0526
8.1579,7.3684,8.5263,8.5263,8.6842,6.6842,1.2632,1,0,1.5263
8.1579,7.1053,8.5789,8.6316,8.6842,6.8421,1.3684,1.0526,1.5263,0
