0,0.8963,0.98741,1,0.9637,0.91407,0.92074,0.92741,0.92667,0.92667
0.8963,0,0.95259,0.95185,0.99407,0.16815,0.83185,0.83185,0.83778,0.80815
0.98741,0.95259,0,0.22741,0.53926,0.94519,0.98222,0.9763,0.97037,0.97704
1,0.95185,0.22741,0,0.55037,0.94519,0.96963,0.92296,0.96963,0.98222
0.9637,0.99407,0.53926,0.55037,0,0.98222,0.9763,0.99556,0.98889,0.98889
0.91407,0.16815,0.94519,0.94519,0.98222,0,0.77259,0.74815,0.76074,0.77778
0.92074,0.83185,0.98222,0.96963,0.9763,0.77259,0,0.16222,0.1437,0.15556
0.92741,0.83185,0.9763,0.92296,0.99556,0.74815,0.16222,0,0.11407,0.12
0.92667,0.83778,0.97037,0.96963,0.98889,0.76074,0.1437,0.11407,0,0.17333
0.92667,0.80815,0.97704,0.98222,0.98889,0.77778,0.15556,0.12,0.17333,0
