0,1,0.87252,0.70033,0.60099,0.99255,0.5745,0.9793,0.90646,0.8394
1,0,1,0.9255,0.96523,0.68046,0.96523,0.64735,0.97268,0.90066
0.87252,1,0,0.94619,0.84603,0.98675,0.88742,0.93295,0.48096,0.89901
0.70033,0.9255,0.94619,0,0.81374,0.92053,0.77318,0.85348,1,0.52732
0.60099,0.96523,0.84603,0.81374,0,0.9793,0.55546,0.95281,0.84023,0.8394
0.99255,0.68046,0.98675,0.92053,0.9793,0,0.98675,0.69371,0.92053,0.98593
0.5745,0.96523,0.88742,0.77318,0.55546,0.98675,0,0.90563,0.83361,0.58775
0.9793,0.64735,0.93295,0.85348,0.95281,0.69371,0.90563,0,0.91308,0.82616
0.90646,0.97268,0.48096,1,0.84023,0.92053,0.83361,0.91308,0,0.90646
0.8394,0.90066,0.89901,0.52732,0.8394,0.98593,0.58775,0.82616,0.90646,0
