7.1333,2.3316,3.5734
9,0,NaN
8.6444,0.60886,4.3664
7.6444,2.1549,6.218
7.7333,1.8266,3.0541
6.8889,2.4516,1.8108
8.6889,0.76343,9.1451
7.1333,2.351,4.7155
7.4667,2.4643,5.2885
6.8889,2.2383,1.7674
6.7111,0.84267,2.1964
8.4889,1.1,7.1508
7.5556,2.2819,3.6917
5.6444,1.4795,3.2205
8.6667,0.97701,11.811
6,2.0449,3.2757
6.7778,2.2951,2.362
