0,0.2375,0.44688,0.5625,0.67812,0.76667,0.86354,0.91146,1,0.98125
0.2375,0,0.15208,0.31146,0.49792,0.59896,0.68125,0.66562,0.82083,0.93125
0.44688,0.15208,0,0.16042,0.30313,0.42188,0.53125,0.58021,0.61771,0.74375
0.5625,0.31146,0.16042,0,0.19167,0.27083,0.43229,0.43854,0.47292,0.62396
0.67812,0.49792,0.30313,0.19167,0,0.12708,0.26979,0.28646,0.45521,0.51562
0.76667,0.59896,0.42188,0.27083,0.12708,0,0.077083,0.14583,0.29479,0.39479
0.86354,0.68125,0.53125,0.43229,0.26979,0.077083,0,0.066667,0.18646,0.26979
0.91146,0.66562,0.58021,0.43854,0.28646,0.14583,0.066667,0,0.19167,0.13646
1,0.82083,0.61771,0.47292,0.45521,0.29479,0.18646,0.19167,0,0.041667
0.98125,0.93125,0.74375,0.62396,0.51562,0.39479,0.26979,0.13646,0.041667,0
