0,8.8125,8,8.75,7.125,8.6875,8.3125,8.1875,8.625,5.125
8.8125,0,8.6875,6.9375,8.625,7.6875,8.0625,8.875,8,8.75
8,8.6875,0,8.875,8.75,8.6875,8.6875,8.75,6.8125,8.5625
8.75,6.9375,8.875,0,8.3125,8.0625,6.5,8.4375,8.6875,8.875
7.125,8.625,8.75,8.3125,0,8.4375,6.375,8.125,8.75,7.625
8.6875,7.6875,8.6875,8.0625,8.4375,0,8.125,7.9375,8.1875,8.8125
8.3125,8.0625,8.6875,6.5,6.375,8.125,0,8.8125,8.5625,8.375
8.1875,8.875,8.75,8.4375,8.125,7.9375,8.8125,0,8.625,8.4375
8.625,8,6.8125,8.6875,8.75,8.1875,8.5625,8.625,0,8.4375
5.125,8.75,8.5625,8.875,7.625,8.8125,8.375,8.4375,8.4375,0
