0,0.99296,0.90141,0.98592,0.80282,0.97887,0.93662,0.92254,0.97183,0.57746
0.99296,0,0.97887,0.78169,0.97183,0.8662,0.90845,1,0.90141,0.98592
0.90141,0.97887,0,1,0.98592,0.97887,0.97887,0.98592,0.76761,0.96479
0.98592,0.78169,1,0,0.93662,0.90845,0.73239,0.9507,0.97887,1
0.80282,0.97183,0.98592,0.93662,0,0.9507,0.71831,0.91549,0.98592,0.85915
0.97887,0.8662,0.97887,0.90845,0.9507,0,0.91549,0.89437,0.92254,0.99296
0.93662,0.90845,0.97887,0.73239,0.71831,0.91549,0,0.99296,0.96479,0.94366
0.92254,1,0.98592,0.9507,0.91549,0.89437,0.99296,0,0.97183,0.9507
0.97183,0.90141,0.76761,0.97887,0.98592,0.92254,0.96479,0.97183,0,0.9507
0.57746,0.98592,0.96479,1,0.85915,0.99296,0.94366,0.9507,0.9507,0
