0.52099,0.2831,1.9623
0.2,0.22172,5.4125
0.25397,0.20632,9.224
0.32839,0.26586,2.4494
0.44074,0.26149,2.3672
0.38271,0.22418,3.5642
0.59167,0.36773,1.8805
0.56049,0.30517,1.8185
0.55309,0.33037,1.814
0.39167,0.27126,2.8577
0.425,0.25198,2.5988
0.53086,0.35446,1.6227
0.43704,0.25667,2.9634
0.76543,0.24757,5.0259
0.37778,0.30281,2.1655
0.37778,0.24205,2.9932
