4.6889,2.5479,1.9624
1.8,1.9954,5.4124
1.7778,1.4443,9.2238
2.9556,2.3927,2.4494
2.6444,1.569,2.3672
3.4444,2.0176,3.5642
4.7333,2.9419,1.8805
5.0444,2.7465,1.8185
4.9778,2.9733,1.8141
3.1333,2.17,2.8577
3.4,2.0158,2.5988
4.7778,3.1901,1.6227
3.9333,2.3101,2.9635
6.8889,2.2281,5.0258
3.4,2.7253,2.1655
3.4,2.1784,2.9933
