0,0.35335,0.47262,0.56133,0.68011,0.74896,0.84461,0.9253,0.96,1
0.35335,0,0.28013,0.4306,0.5271,0.55769,0.66839,0.75841,0.78596,0.83393
0.47262,0.28013,0,0.3286,0.38036,0.42951,0.522,0.60625,0.64331,0.71187
0.56133,0.4306,0.3286,0,0.23807,0.30592,0.38107,0.47739,0.52294,0.54694
0.68011,0.5271,0.38036,0.23807,0,0.19401,0.27791,0.38543,0.43032,0.50437
0.74896,0.55769,0.42951,0.30592,0.19401,0,0.20277,0.31806,0.30882,0.39569
0.84461,0.66839,0.522,0.38107,0.27791,0.20277,0,0.17765,0.22426,0.27219
0.9253,0.75841,0.60625,0.47739,0.38543,0.31806,0.17765,0,0.1833,0.21795
0.96,0.78596,0.64331,0.52294,0.43032,0.30882,0.22426,0.1833,0,0.20455
1,0.83393,0.71187,0.54694,0.50437,0.39569,0.27219,0.21795,0.20455,0
