0,0.91459,0.76197,0.6005,0.35506,0.95205,0.4438,0.9179,0.83762,0.71196
0.91459,0,0.9569,0.73894,0.92433,0.50101,0.93483,0.43133,0.92484,0.77109
0.76197,0.9569,0,0.98133,0.68375,0.93271,0.72487,0.92734,0.39357,0.91168
0.6005,0.73894,0.98133,0,0.69396,0.94894,0.57183,0.71805,0.94663,0.40261
0.35506,0.92433,0.68375,0.69396,0,0.97293,0.46989,0.93539,0.7427,0.75103
0.95205,0.50101,0.93271,0.94894,0.97293,0,1,0.61893,0.8933,0.95076
0.4438,0.93483,0.72487,0.57183,0.46989,1,0,0.82156,0.68131,0.49192
0.9179,0.43133,0.92734,0.71805,0.93539,0.61893,0.82156,0,0.78126,0.60083
0.83762,0.92484,0.39357,0.94663,0.7427,0.8933,0.68131,0.78126,0,0.79152
0.71196,0.77109,0.91168,0.40261,0.75103,0.95076,0.49192,0.60083,0.79152,0
