0,2.1198,1.744,1.3722,0.79962,2.232,0.99786,2.1325,1.9202,1.6247
2.1198,0,2.2258,1.6998,2.1459,1.1543,2.1463,0.97953,2.1266,1.7675
1.744,2.2258,0,2.2623,1.5572,2.1907,1.6314,2.1491,0.89006,2.0869
1.3722,1.6998,2.2623,0,1.5998,2.1889,1.3141,1.6584,2.1782,0.92166
0.79962,2.1459,1.5572,1.5998,0,2.2797,1.0653,2.1777,1.6999,1.7263
2.232,1.1543,2.1907,2.1889,2.2797,0,2.3202,1.4153,2.0742,2.1939
0.99786,2.1463,1.6314,1.3141,1.0653,2.3202,0,1.9052,1.553,1.1314
2.1325,0.97953,2.1491,1.6584,2.1777,1.4153,1.9052,0,1.8044,1.3917
1.9202,2.1266,0.89006,2.1782,1.6999,2.0742,1.553,1.8044,0,1.8139
1.6247,1.7675,2.0869,0.92166,1.7263,2.1939,1.1314,1.3917,1.8139,0
