0,0.44198,0.54532,0.62929,0.74566,0.80364,0.86877,0.94657,0.95814,1
0.44198,0,0.31234,0.40979,0.51888,0.60113,0.67592,0.70726,0.75811,0.78278
0.54532,0.31234,0,0.26589,0.39756,0.43572,0.55451,0.62504,0.62826,0.67265
0.62929,0.40979,0.26589,0,0.29589,0.37333,0.42452,0.49372,0.53481,0.57694
0.74566,0.51888,0.39756,0.29589,0,0.22954,0.29388,0.3796,0.40265,0.43644
0.80364,0.60113,0.43572,0.37333,0.22954,0,0.24378,0.32274,0.31122,0.40906
0.86877,0.67592,0.55451,0.42452,0.29388,0.24378,0,0.24689,0.25045,0.31973
0.94657,0.70726,0.62504,0.49372,0.3796,0.32274,0.24689,0,0.19182,0.26465
0.95814,0.75811,0.62826,0.53481,0.40265,0.31122,0.25045,0.19182,0,0.21538
1,0.78278,0.67265,0.57694,0.43644,0.40906,0.31973,0.26465,0.21538,0
